ID,0007CA3B1C,0007CB1E1F,0007CB2183,0007CB2277,0007CB3D9B,0007CB3F5E,0007CB6BC3,0007F2945F,0007F2B8A6,0007F2E455
0007CA3B1C,0,9,2,5,0,6,1,1,4,1
0007CB1E1F,13,0,6,1,1,5,1,3,8,0
0007CB2183,2,11,0,1,5,3,1,5,0,1
0007CB2277,9,0,1,0,0,2,0,1,0,0
0007CB3D9B,0,0,1,0,0,1,6,0,2,4
0007CB3F5E,5,2,3,0,0,0,0,1,2,0
0007CB6BC3,0,1,0,0,0,1,0,3,1,1
0007F2945F,2,2,1,0,1,2,0,0,2,1
0007F2B8A6,1,3,0,2,3,2,1,4,0,1
0007F2E455,0,0,0,1,7,5,1,2,1,0
