ID,0007CB64B4,0007CB7051,0007CD5116,0007CD765E,0007CD86B3,0007CDAD6B,0007CDADED,0007CDC395,0007CDC443,0007CDE4F0
0007CB64B4,0,39.5791359380952,16.8108634352941,0,51.3551125982456,60.87757202,65.5455155222222,53.224027128125,68.7655519363636,68.27401255
0007CB7051,39.5791359380952,0,0,0,60.3317724555556,56.26157366,69.64249705,27.8537600038462,27.3374705892857,68.3324776181818
0007CD5116,16.8108634352941,0,0,0,0,0,0,0,0,0
0007CD765E,0,0,0,0,0,44.958168,0,0,7.792968675,77.4574347
0007CD86B3,51.3551125982456,60.3317724555556,0,0,0,0,51.67567475,61.4071673647059,70.4299515818182,16.1775802588235
0007CDAD6B,60.87757202,56.26157366,0,44.958168,0,0,0,0,0,0
0007CDADED,65.5455155222222,69.64249705,0,0,51.67567475,0,0,33.2954475181818,68.6591890625,12.0398905666667
0007CDC395,53.224027128125,27.8537600038462,0,0,61.4071673647059,0,33.2954475181818,0,33.7270245222222,69.6971132
0007CDC443,68.7655519363636,27.3374705892857,0,7.792968675,70.4299515818182,0,68.6591890625,33.7270245222222,0,36.7105832333333
0007CDE4F0,68.27401255,68.3324776181818,0,77.4574347,16.1775802588235,0,12.0398905666667,69.6971132,36.7105832333333,0
