ID,0007CB64B4,0007CB7051,0007CD5116,0007CD765E,0007CD86B3,0007CDAD6B,0007CDADED,0007CDC395,0007CDC443,0007CDE4F0
0007CB64B4,0,34.5582487283019,16.4317088222222,30.3607143,30.3773792224138,70.1617947333333,72.1668629428571,50.7985161358974,48.4005650166667,41.9802705714286
0007CB7051,34.5582487283019,0,0,0,58.8062782352941,61.37075875,64.5975237,25.1755870071429,15.89413018,0
0007CD5116,16.4317088222222,0,0,0,0,0,0,0,0,0
0007CD765E,30.3607143,0,0,0,67.55183665,0,0,0,0,0
0007CD86B3,30.3773792224138,58.8062782352941,0,67.55183665,0,62.4704959125,64.5968037,66.3714076304348,62.8795472333333,15.7270739904762
0007CDAD6B,70.1617947333333,61.37075875,0,0,62.4704959125,0,0,37.7997085,74.1092733,0
0007CDADED,72.1668629428571,64.5975237,0,0,64.5968037,0,0,17.0724733105263,0,0.906800575
0007CDC395,50.7985161358974,25.1755870071429,0,0,66.3714076304348,37.7997085,17.0724733105263,0,49.947233725,58.93608485
0007CDC443,48.4005650166667,15.89413018,0,0,62.8795472333333,74.1092733,0,49.947233725,0,0
0007CDE4F0,41.9802705714286,0,0,0,15.7270739904762,0,0.906800575,58.93608485,0,0
