ID,0007CB64B4,0007CB7051,0007CD5116,0007CD765E,0007CD86B3,0007CDAD6B,0007CDADED,0007CDC395,0007CDC443,0007CDE4F0
0007CB64B4,0,1.91827956989247,2.12857142857143,0,1.9,1.72222222222222,1.60416666666667,2.42156862745098,1.62857142857143,0
0007CB7051,1.91827956989247,0,0,1.23333333333333,1.63333333333333,1.48333333333333,1.45952380952381,2.08148148148148,1.40606060606061,1.60833333333333
0007CD5116,2.12857142857143,0,0,0,1.6,0,0,0,0,1.43333333333333
0007CD765E,0,1.23333333333333,0,0,0,0,0,0,0,0
0007CD86B3,1.9,1.63333333333333,1.6,0,0,1.18333333333333,1.2,2.24444444444444,1.75555555555556,1.28333333333333
0007CDAD6B,1.72222222222222,1.48333333333333,0,0,1.18333333333333,0,0,1.23333333333333,1.35,0
0007CDADED,1.60416666666667,1.45952380952381,0,0,1.2,0,0,2.19444444444444,1.13333333333333,0
0007CDC395,2.42156862745098,2.08148148148148,0,0,2.24444444444444,1.23333333333333,2.19444444444444,0,2.50555555555556,0
0007CDC443,1.62857142857143,1.40606060606061,0,0,1.75555555555556,1.35,1.13333333333333,2.50555555555556,0,1.45
0007CDE4F0,0,1.60833333333333,1.43333333333333,0,1.28333333333333,0,0,0,1.45,0
