ID,0007CB64B4,0007CB7051,0007CD5116,0007CD765E,0007CD86B3,0007CDAD6B,0007CDADED,0007CDC395,0007CDC443,0007CDE4F0
0007CB64B4,0,2.10639269406393,2.11481481481481,0,4.77884615384615,2.34761904761905,3.75,2.01724137931034,4.70555555555556,5.74102564102564
0007CB7051,2.10639269406393,0,0,0,2.19166666666667,1.66666666666667,1.43333333333333,2.45591397849462,2.44047619047619,1.97222222222222
0007CD5116,2.11481481481481,0,0,2.6,1.75,0,0,1.53333333333333,0,0
0007CD765E,0,0,2.6,0,0,0,0,0,2.10512820512821,0
0007CD86B3,4.77884615384615,2.19166666666667,1.75,0,0,1.76666666666667,2.04047619047619,2.95384615384615,1.325,5.46543209876543
0007CDAD6B,2.34761904761905,1.66666666666667,0,0,1.76666666666667,0,0,1.4,0,0
0007CDADED,3.75,1.43333333333333,0,0,2.04047619047619,0,0,1.92727272727273,1.54166666666667,2.20238095238095
0007CDC395,2.01724137931034,2.45591397849462,1.53333333333333,0,2.95384615384615,1.4,1.92727272727273,0,1.39,2.1
0007CDC443,4.70555555555556,2.44047619047619,0,2.10512820512821,1.325,0,1.54166666666667,1.39,0,0
0007CDE4F0,5.74102564102564,1.97222222222222,0,0,5.46543209876543,0,2.20238095238095,2.1,0,0
