ID,0007CB64B4,0007CB7051,0007CD5116,0007CD765E,0007CD86B3,0007CDAD6B,0007CDADED,0007CDC395,0007CDC443,0007CDE4F0
0007CB64B4,0,25,1,0,19,2,3,19,1,3
0007CB7051,12,0,0,0,10,0,1,3,3,0
0007CD5116,2,0,0,0,0,0,0,0,0,0
0007CD765E,1,0,0,0,1,0,0,0,0,0
0007CD86B3,22,17,0,0,0,3,1,6,3,1
0007CDAD6B,0,1,0,0,2,0,0,0,0,0
0007CDADED,0,0,0,0,5,0,0,7,0,1
0007CDC395,11,14,0,0,9,1,3,0,0,1
0007CDC443,2,4,0,0,0,1,0,1,0,0
0007CDE4F0,1,0,0,0,9,0,1,0,0,0
