ID,0007CB64B4,0007CB7051,0007CD5116,0007CD765E,0007CD86B3,0007CDAD6B,0007CDADED,0007CDC395,0007CDC443,0007CDE4F0
0007CB64B4,0,59.4666666666667,14.9,0,19,5.16666666666667,12.8333333333333,41.1666666666667,11.4,0
0007CB7051,59.4666666666667,0,0,3.7,16.3333333333333,2.96666666666667,20.4333333333333,18.7333333333333,15.4666666666667,12.8666666666667
0007CD5116,14.9,0,0,0,3.2,0,0,0,0,1.43333333333333
0007CD765E,0,3.7,0,0,0,0,0,0,0,0
0007CD86B3,19,16.3333333333333,3.2,0,0,2.36666666666667,4.8,6.73333333333333,5.26666666666667,2.56666666666667
0007CDAD6B,5.16666666666667,2.96666666666667,0,0,2.36666666666667,0,0,1.23333333333333,2.7,0
0007CDADED,12.8333333333333,20.4333333333333,0,0,4.8,0,0,13.1666666666667,1.13333333333333,0
0007CDC395,41.1666666666667,18.7333333333333,0,0,6.73333333333333,1.23333333333333,13.1666666666667,0,15.0333333333333,0
0007CDC443,11.4,15.4666666666667,0,0,5.26666666666667,2.7,1.13333333333333,15.0333333333333,0,5.8
0007CDE4F0,0,12.8666666666667,1.43333333333333,0,2.56666666666667,0,0,0,5.8,0
