ID,0007CB64B4,0007CB7051,0007CD5116,0007CD765E,0007CD86B3,0007CDAD6B,0007CDADED,0007CDC395,0007CDC443,0007CDE4F0
0007CB64B4,0,90.1666666666667,29.8,0,319.1,24.6,0,71.2333333333333,7.86666666666667,65.4333333333333
0007CB7051,90.1666666666667,0,4.86666666666667,33.8333333333333,73.4,20.8333333333333,23.5333333333333,132.433333333333,63.2666666666667,74
0007CD5116,29.8,4.86666666666667,0,11.1666666666667,8.06666666666667,0,7.66666666666667,2.1,0,9.2
0007CD765E,0,33.8333333333333,11.1666666666667,0,0,0,11.9666666666667,0,65.3,4.23333333333333
0007CD86B3,319.1,73.4,8.06666666666667,0,0,16.6666666666667,31.3,41.3,16.6666666666667,190.533333333333
0007CDAD6B,24.6,20.8333333333333,0,0,16.6666666666667,0,5.63333333333333,5.4,14.8666666666667,3.93333333333333
0007CDADED,0,23.5333333333333,7.66666666666667,11.9666666666667,31.3,5.63333333333333,0,57.2333333333333,11.1,125.7
0007CDC395,71.2333333333333,132.433333333333,2.1,0,41.3,5.4,57.2333333333333,0,76.1333333333333,32.5
0007CDC443,7.86666666666667,63.2666666666667,0,65.3,16.6666666666667,14.8666666666667,11.1,76.1333333333333,0,0
0007CDE4F0,65.4333333333333,74,9.2,4.23333333333333,190.533333333333,3.93333333333333,125.7,32.5,0,0
