ID,0007CB64B4,0007CB7051,0007CD5116,0007CD765E,0007CD86B3,0007CDAD6B,0007CDADED,0007CDC395,0007CDC443,0007CDE4F0
0007CB64B4,0,0.591789608723543,0.649601820250283,0,0.648289056045915,0.64613368283093,0.50987374554872,0.305429864253394,0.37761925991975,0.609749455337691
0007CB7051,0.176102309601069,0,0,0,0.102917518152963,0.262123197903015,0.041761087730657,0.397493908806127,0.456977262594739,0.0322258533042846
0007CD5116,0.0217980530635617,0,0,0.508474576271186,0.00913083177529458,0,0,0.0160111381830839,0,0
0007CD765E,0,0,0.443686006825939,0,0,0,0,0,0.366027641551494,0
0007CD86B3,0.56919259400649,0.303656189865299,0.238907849829352,0,0,0.138925294888598,0.277436063450954,0.400974591019841,0.0708872046366473,0.401870007262165
0007CDAD6B,0.0188203855697652,0.0256574727389353,0,0,0.00460889603895821,0,0,0.00730943264879918,0,0
0007CDADED,0.0601259782401221,0.0165490699166132,0,0,0.0372624896734641,0,0,0.110685694396102,0.0824788230049042,0.167937545388526
0007CDC395,0.0669975186104218,0.29300833867864,0.104664391353811,0,0.100178268620375,0.0550458715596331,0.205891874393007,0,0.185911725367811,0.017156862745098
0007CDC443,0.0323344149646879,0.131494547787043,0,1.07040417209909,0.00691334405843733,0,0.0598899320168338,0.0725722241559347,0,0
0007CDE4F0,0.256422981485016,0.0455420141116099,0,0,0.192486629853472,0,0.598899320168338,0.0328924469195963,0,0
