ID,0007CB64B4,0007CB7051,0007CD5116,0007CD765E,0007CD86B3,0007CDAD6B,0007CDADED,0007CDC395,0007CDC443,0007CDE4F0
0007CB64B4,0,0.666666666666667,1,0,0.533333333333333,0.6,0.333333333333333,0.5,0,0.5
0007CB7051,0.333333333333333,0,0,0,1,0,0,1,0,0
0007CD5116,0,0,0,0,0,0,0,0,0,0
0007CD765E,0,0,0,0,0,0,0,0,0,0
0007CD86B3,0.466666666666667,0,0,0,0,0,0,0.5,0,0
0007CDAD6B,0.4,0,0,0,0,0,0,0,0,0
0007CDADED,0.666666666666667,1,0,0,1,0,0,1,1,1
0007CDC395,0.5,0,0,0,0.5,0,0,0,0,0
0007CDC443,1,0,0,0,0,0,0,0,0,0
0007CDE4F0,0.5,1,0,0,0,0,0,0,0,0
