ID,0007CB64B4,0007CB7051,0007CD5116,0007CD765E,0007CD86B3,0007CDAD6B,0007CDADED,0007CDC395,0007CDC443,0007CDE4F0
0007CB64B4,0,0.65773948871617,0.319807794981314,0,0.504113614103821,0,0.360840135377263,0.294718598923653,0.348094042456061,0.129731250879415
0007CB7051,0.398118233860454,0,0,0.617270788912579,0.172086190009795,0,0.0712721481186542,0.226853963331205,0.446473407897741,0.0396791895314479
0007CD5116,0.0339511420960155,0,0,0.102345415778251,0,0,0,0,0,0.134163500773885
0007CD765E,0,0.0542185597902425,0.0512546716497598,0,0,0,0,0,0.124400821730199,0
0007CD86B3,0.29173043133254,0.164528513905796,0,0,0,0,0.0236910213020107,0.0772598741220469,0.16594384843643,0.248417053609118
0007CDAD6B,0,0,0,0,0,0,0,0,0,0
0007CDADED,0.205463923369041,0.067047476355464,0,0,0.0233104799216455,0,0,0.303110462464655,0,0.369565217391304
0007CDC395,0.183132120387689,0.232886974435808,0,0,0.0829578844270323,0,0.330778419271352,0,0.196302214106369,0.298930631771492
0007CDC443,0.0864365470724933,0.183163217529731,0,0.581023454157783,0.0712047012732615,0,0,0.0784456809267538,0,0.03552835232869
0007CDE4F0,0.104517372328969,0.0528139338889409,1.01815269620929,0,0.345837414299707,0,0.522894684451522,0.387576393322995,0.115270486190368,0
