ID,0007CB64B4,0007CB7051,0007CD5116,0007CD765E,0007CD86B3,0007CDAD6B,0007CDADED,0007CDC395,0007CDC443,0007CDE4F0
0007CB64B4,0,70.7666666666667,100.433333333333,0,175.5,4.83333333333333,10.4333333333333,93.4666666666667,0,27.0333333333333
0007CB7051,70.7666666666667,0,6.86666666666667,0,26.2,6.2,0,82.2666666666667,8.83333333333333,0
0007CD5116,100.433333333333,6.86666666666667,0,2.53333333333333,0,0,0,0,0,0
0007CD765E,0,0,2.53333333333333,0,0,0,0,0,0,0
0007CD86B3,175.5,26.2,0,0,0,0,9.46666666666667,33.7,11.4666666666667,41.9
0007CDAD6B,4.83333333333333,6.2,0,0,0,0,0,0,0,0
0007CDADED,10.4333333333333,0,0,0,9.46666666666667,0,0,21.4666666666667,4.7,21.5666666666667
0007CDC395,93.4666666666667,82.2666666666667,0,0,33.7,0,21.4666666666667,0,15.8,3.9
0007CDC443,0,8.83333333333333,0,0,11.4666666666667,0,4.7,15.8,0,0
0007CDE4F0,27.0333333333333,0,0,0,41.9,0,21.5666666666667,3.9,0,0
