ID,0007CA3B1C,0007CB1E1F,0007CB2183,0007CB2277,0007CB3D9B,0007CB3F5E,0007CB6BC3,0007F2945F,0007F2B8A6,0007F2E455
0007CA3B1C,0,0.0977619545517483,0.0575080196419904,0.0934385962111852,0.03576363307983,0.0231320054814091,0.0593298603296746,0.0743915655840159,0.0556556209352741,0.0268155914930239
0007CB1E1F,0.0624770629178571,0,0.036946757679181,0.0272640851683846,0.0141369891678781,0.0612319592083657,0.0293115522187258,0.034631137008378,0.092222057131256,0.0223487415180671
0007CB2183,0.0147676941911432,0.0265719194894454,0,0.0181751893009915,0.0442465595058967,0,0.018507322334965,0.0196492951299017,0.0223753353627461,0.00578439767881432
0007CB2277,0.105037392618799,0.0492015221817939,0.0696863061890007,0,0.0823933172294939,0.121491276225931,0.059028910182619,0.0539815957227653,0.0313694995534414,0.026228430797702
0007CB3D9B,0.0169847150307846,0.0114494108221785,0.15708831914536,0.0581712694579574,0,0.0509521848343653,0.0838135087704147,0.0820909062210338,0.00739176215546609,0.0481952877881659
0007CB3F5E,0.0223157135699931,0.0672279153619887,0,0.0931478614389223,0.0560619413193377,0,0.0875019941288548,0.0476111082438765,0.0250047022625964,0.0778896704662191
0007CB6BC3,0.0702856397139354,0.0455402111324581,0.0734454505881954,0.0590047201224723,0.142443581078883,0.0889733298597805,0,0.047211580419973,0.0622384394160735,0.0371660137987498
0007F2945F,0.0530424734204225,0.0396443188681234,0.0314707995807023,0.0373777748772063,0.0405205334422423,0.0340921843897224,0.0294975447762823,0,0.0499347276631013,0.084014129434074
0007F2B8A6,0.0187845719661336,0.074240619435139,0.0281244100826293,0.0136793406775429,0.0053336312849162,0.0101342953939173,0.0324677744109547,0.0369325201154972,0,0.0836206820592656
0007F2E455,0.0173730248904941,0.0339821451984217,0.0136806284767876,0.00844783716108605,0.0307180745001633,0.0479919442823867,0.0223447105416795,0.074394671482621,0.094990374727798,0
