"","start_frame","RFID_a","xstart_a","ystart_a","xend_a","yend_a","total_length_a","RFID_b","xstart_b","ystart_b","xend_b","yend_b","total_length_b"
"1",84853,"0007CA3A35","94.34256744384766","37.52210235595703","97.87995910644531","37.766292572021484",NA,"0007CA38FF","105.035751342773","41.9374771118164","106.022964477539","42.7829895019531",NA
"2",86556,"0007CA3A35","111.72122955322266","48.980010986328125","93.10054016113281","44.56272888183594",NA,"0007CA38FF","105.035751342773","41.9374771118164","106.022964477539","42.7829895019531",NA
"3",1594019,"0007CA3A35","189.42779541015625","382.87127685546875","225.8274688720703","387.18658447265625",NA,"0007CA38FF","294.970489501953","386.169036865234","323.088623046875","394.259399414062",182.122579172251
"4",1594628,"0007CA3A35","229.68655395507812","386.30908203125","229.59909057617188","387.44256591796875",NA,"0007CA38FF","116.853034973145","356.390411376953","130.551742553711","381.718994140625",51.7760856492108
"5",1594686,"0007CA3A35","229.7759246826172","386.0352478027344","229.54278564453125","382.5517272949219",NA,"0007CA38FF","117.292175292969","361.899444580078","177.516372680664","380.145904541016",84.2300494837392
"6",1594974,"0007CA3A35","NaN","NaN","231.41822814941406","384.8492736816406",NA,"0007CA38FF","220.261764526367","357.309967041016","182.230834960938","368.941650390625",57.8050848291903
"7",1595119,"0007CA3A35","230.74166870117188","385.00640869140625","235.6663055419922","386.8188171386719",NA,"0007CA38FF","187.012283325195","369.593170166016","147.174713134766","372.887451171875",35.1939212401759
"8",44548,"0007CB08A5","230.74166870117188","385.00640869140625","235.6663055419922","386.8188171386719",NA,"0007CA38FF","92.3043365478516","34.4231605529785","96.2598419189453","31.2316646575928",6.08813537147568
"9",78891,"0007CB08A5","230.74166870117188","385.00640869140625","235.6663055419922","386.8188171386719",NA,"0007CA38FF","92.3043365478516","34.4231605529785","96.2598419189453","31.2316646575928",NA
"10",79078,"0007CB08A5","118.151077270508","34.3483734130859","111.978363037109","38.5695953369141",25.2118298306891,"0007CA38FF","108.050811767578","36.8678741455078","107.054321289062","40.4664573669434",6.38175214226894
"11",79150,"0007CB08A5","111.233871459961","34.7011413574219","112.34407043457","34.9324645996094",28.7962293903057,"0007CA38FF","108.719940185547","38.785945892334","107.185523986816","40.3961906433105",9.79866974436675
"12",79201,"0007CB08A5","118.274276733398","35.0980987548828","117.757118225098","35.1605186462402",31.3100652337039,"0007CA38FF","109.300323486328","38.4318885803223","109.104858398438","38.7446899414062",10.116645140169
"13",84851,"0007CB08A5","113.424980163574","34.9061317443848","114.443817138672","35.3680572509766",10.9261681268641,"0007CA38FF","109.300323486328","38.4318885803223","109.104858398438","38.7446899414062",NA
"14",84959,"0007CB08A5","113.050651550293","35.2240028381348","113.995185852051","34.9507369995117",10.3964931530539,"0007CA38FF","109.890014648438","37.6726226806641","109.837158203125","37.1501388549805",1.3555657817039
"15",1030984,"0007CB08A5","113.050651550293","35.2240028381348","113.995185852051","34.9507369995117",NA,"0007CA38FF","91.9421310424805","41.9894790649414","95.9913864135742","42.4851150512695",22.1271834038494
"16",1387684,"0007CB08A5","124.313446044922","25.2533931732178","128.454238891602","30.6501712799072",16.4900585559467,"0007CA38FF","91.9421310424805","41.9894790649414","95.9913864135742","42.4851150512695",NA
"17",1388585,"0007CB08A5","124.313446044922","25.2533931732178","128.454238891602","30.6501712799072",NA,"0007CA38FF","91.9421310424805","41.9894790649414","95.9913864135742","42.4851150512695",NA
"18",1571032,"0007CB08A5","124.313446044922","25.2533931732178","128.454238891602","30.6501712799072",NA,"0007CA38FF","148.36198425293","377.584869384766","148.606399536133","383.592254638672",120.543792459647
"19",1593731,"0007CB0ABC","124.313446044922","25.2533931732178","128.454238891602","30.6501712799072",NA,"0007CA38FF","128.545761108398","319.820068359375","237.267379760742","364.516784667969",172.91052761927
"20",1474556,"0007CB0D91","124.313446044922","25.2533931732178","128.454238891602","30.6501712799072",NA,"0007CA38FF","140.786712646484","372.885955810547","155.349563598633","226.770309448242",267.371055791289
"21",16436,"0007CB1EC1","124.313446044922","25.2533931732178","128.454238891602","30.6501712799072",NA,"0007CA38FF","97.6130218505859","37.6296615600586","88.9912261962891","43.2234306335449",14.0424767168657
"22",1274325,"0007CB1EC1","449.321014404297","162.173278808594","419.780426025391","169.063827514648",172.337903619587,"0007CA38FF","500.248107910156","182.282012939453","445.628234863281","264.892669677734",132.082877827099
"23",1274385,"0007CB1EC1","389.025817871094","119.81005859375","458.924774169922","184.518798828125",148.460596711855,"0007CA38FF","454.193359375","263.598205566406","376.969268798828","128.579238891602",186.003237815161
"24",1274426,"0007CB1EC1","372.587890625","133.369552612305","471.998779296875","206.151977539062",147.771321668146,"0007CA38FF","454.193359375","263.598205566406","420.452911376953","170.044921875",251.348867778878
"25",1274475,"0007CB1EC1","451.676788330078","184.372161865234","460.132568359375","219.21452331543",93.2423653636652,"0007CA38FF","366.671966552734","171.741561889648","480.244384765625","189.098403930664",212.329093686536
"26",1275037,"0007CB1EC1","434.532196044922","156.628158569336","422.303558349609","149.54670715332",42.3193139924396,"0007CA38FF","519.867797851562","382.641784667969","495.285308837891","210.494476318359",206.544933102603
"27",38891,"0007CB239E","434.532196044922","156.628158569336","422.303558349609","149.54670715332",NA,"0007CA38FF","95.3147048950195","42.398509979248","95.703971862793","31.6131973266602",18.7521360296434
"28",536385,"0007CB239E","107.430221557617","64.9186859130859","106.475158691406","64.6596832275391",3.83746790798517,"0007CA38FF","147.947982788086","24.5608577728271","142.960601806641","17.7878189086914",26.3679711247998
"29",588621,"0007CB239E","107.430221557617","64.9186859130859","106.475158691406","64.6596832275391",NA,"0007CA38FF","147.947982788086","24.5608577728271","142.960601806641","17.7878189086914",NA
"30",588677,"0007CB239E","89.9893417358398","65.9879455566406","92.0539779663086","32.5478096008301",47.0626742891537,"0007CA38FF","95.7387924194336","34.067798614502","94.40185546875","36.6472625732422",17.5937815831472
"31",1030915,"0007CB239E","100.324562072754","56.5148620605469","92.0223999023438","46.3832473754883",42.0909049151609,"0007CA38FF","91.9421310424805","41.9894790649414","91.9595184326172","44.4815406799316",7.14232747899268
"32",1030978,"0007CB239E","94.2223968505859","40.7992477416992","98.932502746582","51.0761299133301",38.3692386720905,"0007CA38FF","91.9421310424805","41.9894790649414","98.3482208251953","48.4301643371582",19.2390889832374
"33",1031212,"0007CB239E","99.7487182617188","46.0118217468262","97.9015350341797","45.0172500610352",22.1751724258132,"0007CA38FF","91.9421310424805","41.9894790649414","98.3482208251953","48.4301643371582",NA
"34",1463338,"0007CB239E","111.644439697266","375.070556640625","279.745971679688","367.724853515625",1180.61854890123,"0007CA38FF","131.396377563477","363.816955566406","278.529083251953","380.338928222656",304.3096259479
"35",1463433,"0007CB239E","383.950164794922","391.237487792969","122.230819702148","378.347473144531",283.082708622927,"0007CA38FF","287.753509521484","375.653045654297","213.274658203125","397.116424560547",99.4694967257111
"36",1463475,"0007CB239E","168.280487060547","367.560546875","121.811470031738","378.304046630859",63.4057772023602,"0007CA38FF","241.71354675293","389.452606201172","216.233322143555","386.938751220703",67.763450562768
"37",1593667,"0007CB239E","525.1435546875","381.379669189453","217.747589111328","369.884521484375",317.733434579672,"0007CA38FF","212.505767822266","361.361053466797","221.662658691406","367.262054443359",674.813724791965
"38",1634228,"0007CB239E","543.358947753906","367.755035400391","244.754165649414","383.954376220703",318.411915805875,"0007CA38FF","212.505767822266","361.361053466797","221.662658691406","367.262054443359",NA
"39",1640048,"0007CB239E","151.717697143555","326.098022460938","172.004699707031","357.599822998047",55.3084269193849,"0007CA38FF","499.224334716797","205.907379150391","248.840698242188","382.309661865234",288.935065678053
"40",1640167,"0007CB239E","171.056060791016","358.395477294922","255.814651489258","348.132873535156",129.813187373099,"0007CA38FF","248.840698242188","382.309661865234","181.368423461914","387.935302734375",96.964678445156
"41",1640395,"0007CB239E","171.056060791016","358.395477294922","255.814651489258","348.132873535156",NA,"0007CA38FF","127.747421264648","354.246002197266","117.926376342773","365.461303710938",48.1579761281087
"42",1704401,"0007CB239E","117.060516357422","345.269409179688","116.583511352539","346.394165039062",2.52316295253011,"0007CA38FF","118.952568054199","348.623504638672","117.69352722168","348.678100585938",6.0358509942104
