ID,0007CB64B4,0007CB7051,0007CD5116,0007CD765E,0007CD86B3,0007CDAD6B,0007CDADED,0007CDC395,0007CDC443,0007CDE4F0
0007CB64B4,0,22.2050878669643,13.0790969451613,0,48.7547567444444,52.2164675272727,55.86314135,34.0238690813954,42.0394854666667,51.0588151145833
0007CB7051,22.2050878669643,0,37.76982045,0,58.2834653791667,30.1637502714286,68.6342996,24.3118338766666,23.99198801,58.1185029833333
0007CD5116,13.0790969451613,37.76982045,0,1.25973324285714,55.554987,0,0,73.7457049,0,0
0007CD765E,0,0,1.25973324285714,0,0,0,0,0,2.22929024615385,0
0007CD86B3,48.7547567444444,58.2834653791667,55.554987,0,0,70.35728355,55.6620032388889,55.7176806769231,54.6531935222222,35.0205663302325
0007CDAD6B,52.2164675272727,30.1637502714286,0,0,70.35728355,0,0,68.6632336,0,0
0007CDADED,55.86314135,68.6342996,0,0,55.6620032388889,0,0,22.15809495,71.74643986,3.1596029
0007CDC395,34.0238690813954,24.3118338766666,73.7457049,0,55.7176806769231,68.6632336,22.15809495,0,23.3315854684211,63.76199828
0007CDC443,42.0394854666667,23.99198801,0,2.22929024615385,54.6531935222222,0,71.74643986,23.3315854684211,0,0
0007CDE4F0,51.0588151145833,58.1185029833333,0,0,35.0205663302325,0,3.1596029,63.76199828,0,0
