ID,0007CB64B4,0007CB7051,0007CD5116,0007CD765E,0007CD86B3,0007CDAD6B,0007CDADED,0007CDC395,0007CDC443,0007CDE4F0
0007CB64B4,0,0.689075630252101,0.2,0,0.579365079365079,0,0.363636363636364,0.544554455445545,0.666666666666667,0.553191489361702
0007CB7051,0.310924369747899,0,0,0.2,0.450980392156863,0,0.294117647058824,0.484848484848485,0.3,0.1875
0007CD5116,0.8,0,0,0.333333333333333,0,0,1,0,0,0.1875
0007CD765E,0,0.8,0.666666666666667,0,0,0,0.5,0,0.75,1
0007CD86B3,0.420634920634921,0.549019607843137,1,0,0,0,0.470588235294118,0.390243902439024,0.35,0.417910447761194
0007CDAD6B,0,0,0,0,0,0,0,0,0,0
0007CDADED,0.636363636363636,0.705882352941177,0,0.5,0.529411764705882,0,0,0.524390243902439,0.7,0.394736842105263
0007CDC395,0.455445544554455,0.515151515151515,1,0,0.609756097560976,0,0.475609756097561,0,0.433333333333333,0.285714285714286
0007CDC443,0.333333333333333,0.7,0,0.25,0.65,0,0.3,0.566666666666667,0,0.142857142857143
0007CDE4F0,0.446808510638298,0.8125,0.8125,0,0.582089552238806,0,0.605263157894737,0.714285714285714,0.857142857142857,0
