ID,0007CB64B4,0007CB7051,0007CD5116,0007CD765E,0007CD86B3,0007CDAD6B,0007CDADED,0007CDC395,0007CDC443,0007CDE4F0
0007CB64B4,0,0.556694214876034,1.07757065544197,0,0.658410025455258,0.664583333333333,0.407247627264882,0.383948121947111,0.37761925991975,0.575271282286413
0007CB7051,0.178687959254052,0,0.0841847159787495,0,0.102897983160368,0.402083333333334,0.041761087730657,0.400202122283982,0.373048004626952,0.0322258533042846
0007CD5116,0.0950738785579751,0.0478513356562137,0,0.584692597239648,0.00913083177529458,0,0,0.0160111381830839,0,0
0007CD765E,0,0,0.140108238123872,0,0,0,0,0,0.366027641551494,0
0007CD86B3,0.535188476536594,0.260578512396694,0.238907849829352,0,0,0.138925294888598,0.246117342536669,0.279181404749874,0.14545980335454,0.434357328442611
0007CDAD6B,0.0169244236941931,0.031900826446281,0,0,0.00460889603895821,0,0,0.00730943264879918,0,0
0007CDADED,0.0500835610260763,0.0165490699166132,0,0,0.0372364728150904,0,0,0.107798551456965,0.0942741469057259,0.190814611034694
0007CDC395,0.120938005676844,0.392727272727273,0.104664391353811,0,0.10818484433131,0.0550458715596331,0.276100086281277,0,0.257663389242337,0.0233837689133425
0007CDC443,0.0323344149646879,0.106611570247934,0,1.07040417209909,0.0164153775863195,0,0.0703192407247626,0.0750378979282466,0,0
0007CDE4F0,0.199697588667533,0.0455420141116099,0,0,0.18549703021996,0,0.538610871440896,0.0257705912076806,0,0
