ID,0007CB64B4,0007CB7051,0007CD5116,0007CD765E,0007CD86B3,0007CDAD6B,0007CDADED,0007CDC395,0007CDC443,0007CDE4F0
0007CB64B4,0,112.266666666667,59.7333333333331,0,336.25,10.6333333333333,31.4666666666667,75.9833333333333,28.2333333333333,125.466666666667
0007CB7051,112.266666666667,0,6.86666666666667,0,52.55,6.43333333333334,4.3,79.2,21.5,11.8333333333333
0007CD5116,59.7333333333331,6.86666666666667,0,7.76666666666666,7,0,0,3.06666666666667,0,0
0007CD765E,0,0,7.76666666666666,0,0,0,0,0,27.3666666666667,0
0007CD86B3,336.25,52.55,7,0,0,3.53333333333333,19.0166666666667,55.25,8.38333333333335,94.7333333333335
0007CDAD6B,10.6333333333333,6.43333333333334,0,0,3.53333333333333,0,0,1.4,0,0
0007CDADED,31.4666666666667,4.3,0,0,19.0166666666667,0,0,21.3333333333333,5.43333333333334,41.6166666666667
0007CDC395,75.9833333333333,79.2,3.06666666666667,0,55.25,1.4,21.3333333333333,0,14.85,5.1
0007CDC443,28.2333333333333,21.5,0,27.3666666666667,8.38333333333335,0,5.43333333333334,14.85,0,0
0007CDE4F0,125.466666666667,11.8333333333333,0,0,94.7333333333335,0,41.6166666666667,5.1,0,0
