ID,0007CB64B4,0007CB7051,0007CD5116,0007CD765E,0007CD86B3,0007CDAD6B,0007CDADED,0007CDC395,0007CDC443,0007CDE4F0
0007CB64B4,0,4.47884724472277,2.78718162750614,0.146895203450709,4.37532091746893,10.7925505070446,0.889270404900514,6.53212393277733,1.55734574216339,7.45695069667908
0007CB7051,5.82706002255034,0,2.28680108945927,0,1.11700483099941,2.76828416342154,0.249255472075615,2.92002456421629,1.14953191887777,0.886490808437404
0007CD5116,5.04307197420934,3.18838825954029,0,0,0.850449440813879,0,9.57216541039411,1.17171829843974,0,0
0007CD765E,0.291274000846587,0,0,0,0.576583155809313,0,0,0,2.59699755690717,0
0007CD86B3,4.84769547920094,0.94253945220011,0.549481112896806,0.293505562419522,0,3.31132971029651,0.700871878071351,1.94007755145523,1.77438145055291,1.98552999817167
0007CDAD6B,19.8901276098539,4.79968817789474,0,0,6.18155163071775,0,0,18.4575475529174,17.8027629960299,0
0007CDADED,1.35837362623231,0.358549206476749,7.18391014050078,0,0.996681038374995,0,0,5.54923961958424,1.06345574608263,2.46005690643917
0007CDC395,8.64869163616003,2.98076897407171,0.840352299878096,0,2.34390799209162,10.4850916984754,4.59684439448101,0,1.60283531115415,0.976057616700699
0007CDC443,2.3802197352467,1.39686152163283,0,1.35178964201788,2.47354293510453,11.2913121964335,1.04319208887352,1.8966208520021,0,0.223551433558598
0007CDE4F0,11.6271746952568,1.2491933783608,0,0,2.84980103721635,0,2.54330557921796,1.1971139134598,0.331022308581059,0
