ID,0007CB64B4,0007CB7051,0007CD5116,0007CD765E,0007CD86B3,0007CDAD6B,0007CDADED,0007CDC395,0007CDC443,0007CDE4F0
0007CB64B4,0,42,5,0,35,8,6,37,3,4
0007CB7051,27,0,0,0,16,0,1,9,4,0
0007CD5116,9,2,0,0,1,0,4,1,0,0
0007CD765E,1,0,0,0,2,0,0,0,1,0
0007CD86B3,40,22,0,1,0,3,3,18,7,1
0007CDAD6B,4,2,0,0,2,0,0,0,1,0
0007CDADED,7,1,0,0,12,0,0,17,2,5
0007CDC395,32,23,0,0,14,1,7,0,0,3
0007CDC443,13,9,0,1,18,2,4,5,0,0
0007CDE4F0,9,1,0,0,10,0,3,0,1,0
