ID,0007CB64B4,0007CB7051,0007CD5116,0007CD765E,0007CD86B3,0007CDAD6B,0007CDADED,0007CDC395,0007CDC443,0007CDE4F0
0007CB64B4,0,81,26.8111111111111,0,177.633333333333,12.9222222222222,13.3333333333333,62.2888888888889,13.9888888888889,40.4333333333333
0007CB7051,81,0,4.86666666666667,18.7666666666667,47.8555555555555,10.2444444444444,18.1777777777778,65.0777777777777,42.6222222222222,36.3777777777778
0007CD5116,26.8111111111111,4.86666666666667,0,11.1666666666667,5.63333333333333,0,7.66666666666667,2.1,0,5.31666666666666
0007CD765E,0,18.7666666666667,11.1666666666667,0,0,2,11.9666666666667,0,37.45,2.63333333333333
0007CD86B3,177.633333333333,47.8555555555555,5.63333333333333,0,0,9.51666666666669,13.5888888888889,25.7888888888889,13.7777777777778,89.6222222222221
0007CDAD6B,12.9222222222222,10.2444444444444,0,2,9.51666666666669,0,5.63333333333333,3.31666666666667,8.78333333333335,3.93333333333333
0007CDADED,13.3333333333333,18.1777777777778,7.66666666666667,11.9666666666667,13.5888888888889,5.63333333333333,0,29.8,9.44444444444444,89.6166666666666
0007CDC395,62.2888888888889,65.0777777777777,2.1,0,25.7888888888889,3.31666666666667,29.8,0,37.2444444444444,18.3
0007CDC443,13.9888888888889,42.6222222222222,0,37.45,13.7777777777778,8.78333333333335,9.44444444444444,37.2444444444444,0,11.5666666666667
0007CDE4F0,40.4333333333333,36.3777777777778,5.31666666666666,2.63333333333333,89.6222222222221,3.93333333333333,89.6166666666666,18.3,11.5666666666667,0
