ID,0007CA3A72,0007CB0B74,0007CB0DBC,0007CB2407,0007F2B3FF,0007F2B59E,0007F2B8A2,0007F2B9FC,0007F2E37E,0007F2ED4
0007CA3A72,0,10.2529416577478,1.83825761507543,1.14946590920229,2.54706876892983,4.81059188846634,2.50000239244106,0.927663375427959,1.62266894327829,2.58616994790684
0007CB0B74,9.53007483963849,0,3.51343187952357,1.47090895459466,2.79155546984571,1.82489800504461,1.39679253871979,1.31288967302576,1.74603741937348,2.45399848609406
0007CB0DBC,1.52736082610361,3.26729548220402,0,1.67362122672851,1.01325370126676,1.31181986785985,2.05720747771514,1.26369381643486,3.14570004619201,3.16364568551283
0007CB2407,1.20107590063096,1.92204897727939,2.0969907680439,0,3.17738993101296,1.30931867248595,1.72964777647756,1.85070688510639,1.46777566241018,4.3755770230843
0007F2B3FF,2.28762468021775,2.95718335000477,1.20595964485489,3.37615398836095,0,2.39520681644303,2.62730680786286,1.37014538401838,3.26835057583116,1.45553329836927
0007F2B59E,3.64597389078215,1.4751654923372,1.18401785394978,0.957028709077529,1.83388131676043,0,2.82169293680539,1.22079178661224,3.74184196398644,3.21580578806618
0007F2B8A2,2.07151223141239,1.24112978878142,2.05116520468247,1.37680645651038,2.20139329982369,3.11726957970122,0,2.82895368753123,2.60250630218361,3.24812274190122
0007F2B9FC,0.857150820497889,1.30501962372645,1.40983643645281,1.63794300988117,1.28104369288951,1.50196359653986,3.1651823085579,0,1.48899074765081,7.38026306085962
0007F2E37E,1.1401427538375,1.29974923701266,2.59331045300529,0.998974711821692,2.31724521283201,3.40496616686009,2.1513557604164,1.11393193326081,0,2.36430617345884
0007F2ED4,2.22532206438343,2.26781823688956,3.28312220946619,3.6124209692624,1.26685471115051,3.69357754497132,3.38068967541999,6.86099193011387,2.9665357821643,0
