ID,0007CA3A72,0007CB0B74,0007CB0DBC,0007CB2407,0007F2B3FF,0007F2B59E,0007F2B8A2,0007F2B9FC,0007F2E37E,0007F2ED4
0007CA3A72,0,28.4647974073395,61.195978837037,44.6829841358209,59.2692526830509,50.8476525541354,50.0768828669065,51.2373538455284,61.8186894803922,45.9399651132353
0007CB0B74,28.4647974073395,0,48.5207794680556,59.3582034948718,37.9633532973913,61.7286128594771,54.2119143333333,61.841407241791,62.7071220761904,56.0824133589286
0007CB0DBC,61.195978837037,48.5207794680556,0,61.0668608077922,62.4286980775,53.1461816769633,55.9472516839416,62.2639376766355,40.0287244641148,50.7506376132353
0007CB2407,44.6829841358209,59.3582034948718,61.0668608077922,0,64.8085689179487,57.1264438648148,64.046638685,54.3629944122807,60.4885923755555,43.1141553636364
0007F2B3FF,59.2692526830509,37.9633532973913,62.4286980775,64.8085689179487,0,59.372552445,42.917647887013,55.0681432152381,23.8697011855932,52.937319922093
0007F2B59E,50.8476525541354,61.7286128594771,53.1461816769633,57.1264438648148,59.372552445,0,45.6611080080357,50.2876539010695,53.642733968595,42.742452992517
0007F2B8A2,50.0768828669065,54.2119143333333,55.9472516839416,64.046638685,42.917647887013,45.6611080080357,0,25.7607892197232,52.5461440117284,61.0573368652631
0007F2B9FC,51.2373538455284,61.841407241791,62.2639376766355,54.3629944122807,55.0681432152381,50.2876539010695,25.7607892197232,0,56.0814955917647,13.5023395390533
0007F2E37E,61.8186894803922,62.7071220761904,40.0287244641148,60.4885923755555,23.8697011855932,53.642733968595,52.5461440117284,56.0814955917647,0,54.0417683010417
0007F2ED4,45.9399651132353,56.0824133589286,50.7506376132353,43.1141553636364,52.937319922093,42.742452992517,61.0573368652631,13.5023395390533,54.0417683010417,0
