ID,0007CA3A72,0007CB0B74,0007CB0DBC,0007CB2407,0007F2B3FF,0007F2B59E,0007F2B8A2,0007F2B9FC,0007F2E37E,0007F2ED4
0007CA3A72,0,6,4,6,5,5,6,1,6,5
0007CB0B74,2,0,3,6,7,13,2,1,4,3
0007CB0DBC,7,9,0,4,23,21,33,6,42,3
0007CB2407,6,3,10,0,25,17,11,1,12,8
0007F2B3FF,4,9,27,13,0,32,23,7,73,5
0007F2B59E,5,6,40,16,29,0,18,6,41,5
0007F2B8A2,5,4,20,9,8,23,0,8,9,2
0007F2B9FC,2,3,2,3,3,10,9,0,16,2
0007F2E37E,12,11,32,27,44,29,16,26,0,12
0007F2ED4,5,1,6,7,7,14,7,6,16,0
