ID,0007CB0942,0007CB2224,0007CB3491,0007CB4837,0007CD72E3,0007CD77C5,0007CDE223,0007CDEC0B,0007CDEEE2,0007CE0327
0007CB0942,0,52.7444444444443,38.9222222222222,8.97777777777779,142.488888888889,87.2888888888888,44.4666666666667,10.0888888888889,57.8888888888889,15.3444444444444
0007CB2224,52.7444444444443,0,79.6666666666668,31.6222222222222,178.822222222222,120.7,255.944444444444,8.08333333333334,79.4444444444444,85.0111111111111
0007CB3491,38.9222222222222,79.6666666666668,0,10.3555555555555,87.4888888888888,42.5333333333333,49.1666666666666,12.4111111111111,26.4666666666667,11.25
0007CB4837,8.97777777777779,31.6222222222222,10.3555555555555,0,16.9,7.12222222222221,9.36666666666667,11.5333333333333,5.26666666666667,4.28333333333333
0007CD72E3,142.488888888889,178.822222222222,87.4888888888888,16.9,0,136.577777777778,135.366666666667,38.6222222222222,76.5333333333333,32.6166666666667
0007CD77C5,87.2888888888888,120.7,42.5333333333333,7.12222222222221,136.577777777778,0,79.1666666666668,60.4166666666667,376.6,21.2833333333333
0007CDE223,44.4666666666667,255.944444444444,49.1666666666666,9.36666666666667,135.366666666667,79.1666666666668,0,25.6888888888889,52.0888888888889,60.6666666666667
0007CDEC0B,10.0888888888889,8.08333333333334,12.4111111111111,11.5333333333333,38.6222222222222,60.4166666666667,25.6888888888889,0,5.3,7.27777777777778
0007CDEEE2,57.8888888888889,79.4444444444444,26.4666666666667,5.26666666666667,76.5333333333333,376.6,52.0888888888889,5.3,0,26.3333333333333
0007CE0327,15.3444444444444,85.0111111111111,11.25,4.28333333333333,32.6166666666667,21.2833333333333,60.6666666666667,7.27777777777778,26.3333333333333,0
