ID,0007AC2B02,0007CB0942,0007CB44CE,0007CB7051,0007CD6778,0007CD765E,0007CD77C5,0007CDADED,0007CDC443,0007CDDBAF
0007AC2B02,0,0.809235937589899,4.41753115788242,1.54757853391114,1.3898091112192,5.0729183482264,3.02231498157226,0.992139419951938,1.22009443320367,1.5410224436356
0007CB0942,0.972465963325145,0,2.66661161723539,0.909604539542622,0.982286845457131,1.04012162283858,2.86339952223603,1.18516577347541,0.613994749844683,0.253787042514474
0007CB44CE,5.69591155906763,2.87421164350929,0,5.5081959293419,5.38533874290673,2.72827137676945,7.07534334942393,2.07339571600112,2.32264604054352,2.10317622665719
0007CB7051,1.83594151826886,0.902465692056744,5.24406012312774,0,2.04654662920729,1.57605993632357,1.03837642163477,0.616279910074619,0.508451518187634,0.968765165120853
0007CD6778,2.12267238874605,1.30275041476546,6.74154441081251,2.73194253663741,0,3.5557689035014,2.37677995552302,0.593963728150623,1.53641034325848,0.847692951005679
0007CD765E,7.07478413853543,1.21405379713271,3.13789686524259,1.87668512478653,3.17623474392418,0,1.52124245693862,0.887453243360229,2.25175952321009,0.760757720645542
0007CD77C5,3.01540026813525,2.371565896528,5.47645325250438,0.866354655853263,1.55612345177988,1.09005558744688,0,1.15880415782442,1.43498276951715,0.44728046988168
0007CDADED,1.15411142104489,1.14187652283244,1.94427551311107,0.598456374723812,0.425978370729618,0.733713377343553,1.35093231405973,0,3.29221566224922,0.305568647127157
0007CDC443,1.40752325869341,0.597472000117256,2.06704831436623,0.498029912575742,1.13120939376714,1.79341235107273,1.65906060757291,3.26371227458562,0,0.62740156223885
0007CDDBAF,1.89794968639366,0.250552819199497,2.06530847253772,0.999990595357763,0.642122046023164,0.637890511432713,0.544884081689033,0.324774856841501,0.65145796589402,0
