ID,0007AC2B02,0007CB0942,0007CB44CE,0007CB7051,0007CD6778,0007CD765E,0007CD77C5,0007CDADED,0007CDC443,0007CDDBAF
0007AC2B02,0,0.134509961224762,0.21822151963516,0.245788808035632,0.187793427230047,0.503941177360546,0.258317234367057,0.149546361969065,0.163017954982092,0.406160744748257
0007CB0942,0.0765118755296724,0,0.123406384696744,0.141853148402535,0.117593181529068,0.0914235331837127,0.252724961870869,0.173705224546768,0.0829438142058561,0.0591620743396726
0007CB44CE,0.0982221926461328,0.0984673182152288,0,0.19545857426244,0.135117302052786,0.0570908041415635,0.137529232333503,0.0711574482423714,0.0654536900339071,0.119620120574475
0007CB7051,0.145695256307177,0.145246327099157,0.226560015655194,0,0.246445497630332,0.143470959347625,0.0915556685307575,0.0904760359015143,0.0686360062553459,0.243768582151386
0007CD6778,0.0432038412514781,0.0479455607306978,0.0672292408895806,0.0981610315948065,0,0.0681627692565585,0.054703517968526,0.0198301442750435,0.0483300589390962,0.0468050960174998
0007CD765E,0.170506723725768,0.057053962664319,0.037314312662108,0.084043071741924,0.0959134331878759,0,0.0414171413733223,0.0385096162431472,0.0829601194284495,0.0512888455505151
0007CD77C5,0.260098385998679,0.451102097115219,0.307657314424138,0.159604732574113,0.237823090853501,0.122731644757935,0,0.198561991787447,0.217950238371955,0.129604596147347
0007CDADED,0.0943317993580851,0.194239512155283,0.0863427011556453,0.0988079939735011,0.0585657731709528,0.0691341005994935,0.12439247585155,0,0.452946245740534,0.0813764195545155
0007CDC443,0.105547393692444,0.0900208173140038,0.0931604590481908,0.073036858606011,0.12925219941349,0.168404343591039,0.140147432638536,0.464918117929658,0,0.143818460131602
0007CDDBAF,0.213285693078683,0.0614830889747525,0.12632277570886,0.221624495945407,0.112926324722856,0.0879962175628739,0.0705378926811323,0.0677454433317643,0.128453480113636,0
