ID,0007ABF555,0007ACA781,0007CB2224,0007CD38E5,0007CD72E3,0007CD7FB2,0007CD81D3,0007CDEAA7,0007CDEEE2,0007CE0327
0007ABF555,0,0.831431761512992,0,1.49420875206992,1.01557654635536,3.02797492922914,0.866263336394184,1.30335875175188,0.639198779796544,0.177241443976875
0007ACA781,0.831431761512992,0,0,0.757944918650018,0.611144518490127,0.24585144403384,1.13610003767322,1.45723172937126,2.79202173733922,2.41026128238879
0007CB2224,0,0,0,0.0868071645106868,2.14333062206092,0.149181395756346,1.75733354584296,0.322529163201688,0.199289101162131,3.98198244458856
0007CD38E5,1.49420875206992,0.757944918650018,0.0868071645106868,0,1.39108976581328,2.70612031066258,0.948582387312426,1.2606089548399,1.0718003772017,0.197374663740668
0007CD72E3,1.01557654635536,0.611144518490127,2.14333062206092,1.39108976581328,0,0.906424280911157,1.64703764777004,1.31449705927853,0.761291492754712,0.97750749641726
0007CD7FB2,3.02797492922914,0.24585144403384,0.149181395756346,2.70612031066258,0.906424280911157,0,0.259004364101445,1.33888554425214,0.337656124870728,0.706343871839923
0007CD81D3,0.866263336394184,1.13610003767322,1.75733354584296,0.948582387312426,1.64703764777004,0.259004364101445,0,0.464522113277632,0.54425711011706,1.96515503231923
0007CDEAA7,1.30335875175188,1.45723172937126,0.322529163201688,1.2606089548399,1.31449705927853,1.33888554425214,0.464522113277632,0,2.4634990540496,0.104207952428246
0007CDEEE2,0.639198779796544,2.79202173733922,0.199289101162131,1.0718003772017,0.761291492754712,0.337656124870728,0.54425711011706,2.4634990540496,0,0.579519485657938
0007CE0327,0.177241443976875,2.41026128238879,3.98198244458856,0.197374663740668,0.97750749641726,0.706343871839923,1.96515503231923,0.104207952428246,0.579519485657938,0
