ID,0007ABF555,0007ACA781,0007CB2224,0007CD38E5,0007CD72E3,0007CD7FB2,0007CD81D3,0007CDEAA7,0007CDEEE2,0007CE0327
0007ABF555,0,1.78787878787879,0,2.77362637362637,4.86306306306306,3.80611111111111,3.41754385964912,2.64649122807018,3.05757575757576,2.04285714285714
0007ACA781,1.78787878787879,0,0,6.34545454545455,4.06742424242424,2.6463768115942,3.9275,6.1078431372549,4.27272727272727,10.9497175141243
0007CB2224,0,0,0,1.6,2.87209302325581,1.8375,3.61212121212121,2.14285714285714,1.53333333333333,4.25136054421769
0007CD38E5,2.77362637362637,6.34545454545455,1.6,0,3.74613333333333,9.36544715447154,2.06666666666667,7.17333333333333,8.75777777777778,2.76969696969697
0007CD72E3,4.86306306306306,4.06742424242424,2.87209302325581,3.74613333333333,0,3.50854700854701,2.50350877192982,2.49787234042553,2.36991869918699,4.57809523809524
0007CD7FB2,3.80611111111111,2.6463768115942,1.8375,9.36544715447154,3.50854700854701,0,2.12592592592593,3.99869281045752,2.04814814814815,6.11041666666667
0007CD81D3,3.41754385964912,3.9275,3.61212121212121,2.06666666666667,2.50350877192982,2.12592592592593,0,2.44047619047619,1.93095238095238,3.12929292929293
0007CDEAA7,2.64649122807018,6.1078431372549,2.14285714285714,7.17333333333333,2.49787234042553,3.99869281045752,2.44047619047619,0,9.67948717948718,1.88148148148148
0007CDEEE2,3.05757575757576,4.27272727272727,1.53333333333333,8.75777777777778,2.36991869918699,2.04814814814815,1.93095238095238,9.67948717948718,0,2.91884057971015
0007CE0327,2.04285714285714,10.9497175141243,4.25136054421769,2.76969696969697,4.57809523809524,6.11041666666667,3.12929292929293,1.88148148148148,2.91884057971015,0
