ID,0007ABF555,0007ACA781,0007CB2224,0007CD38E5,0007CD72E3,0007CD7FB2,0007CD81D3,0007CDEAA7,0007CDEEE2,0007CE0327
0007ABF555,0,124,16,91,47,124,42,100,10,12
0007ACA781,124,0,12,54,95,51,44,44,63,10
0007CB2224,16,12,0,26,134,58,24,5,3,96
0007CD38E5,91,54,26,0,220,222,298,26,36,28
0007CD72E3,47,95,134,220,0,228,252,177,56,69
0007CD7FB2,124,51,58,222,228,0,115,80,20,32
0007CD81D3,42,44,24,298,252,115,0,29,30,148
0007CDEAA7,100,44,5,26,177,80,29,0,40,9
0007CDEEE2,10,63,3,36,56,20,30,40,0,16
0007CE0327,12,10,96,28,69,32,148,9,16,0
