Mouse_RFID,Group_ID,mutant,Timestamp_base1,RC,authority,hub,eigenvector_centrality,constraint,pagerank,incloseness,outcloseness,instrength,outstrength,indegree,outdegree,transitivity,summed cocitation,summed bibcoupling,summed insubcomponent,summed outsubcomponent,summed injaccard,summed outjaccard
0007CB0942,8,False,3,False,0.2003950012701679,-0.021083182395589095,0.192882785487342,-0.1281125669751001,0.030874848395940013,-0.08522727272727271,-0.015697674418604646,56.0,-8.0,1,-2,-0.16666666666666663,3,-11,2,0,0.27936507936507926,-1.1571428571428575
0007CB30A6,8,False,3,False,-0.3172357081573842,-0.18963829971246504,-0.2826300755977295,-0.3445476752865716,-0.03269147009395238,0.048701298701298745,-0.020454545454545447,-68.0,-50.0,-1,1,0.0,-8,5,0,43,-1.1015873015873017,0.9047619047619044
0007CB486D,8,True,3,False,0.27856157349485333,-0.4459695624129574,0.2586385475673314,-0.02896971158197481,0.03244377368097538,0.026785714285714274,0.1267123287671233,44.0,-106.0,0,-1,0.0,-3,-3,2,0,-0.45238095238095344,-0.19166666666666643
0007CD5116,8,False,3,False,-0.04639293647906008,-0.0787224444624085,-0.041096093547092136,0.06523963041182224,-0.0035719580865338843,-0.13499999999999998,0.0,-8.0,-18.0,2,1,-0.5,3,-1,2,0,0.7674603174603174,0.42658730158730185
0007CD86B3,8,False,3,True,-0.19243556596678246,0.26178391628867725,-0.0903982475732944,-0.13966841548564557,-0.003720777130142669,-0.08166969147005443,-0.015348837209302316,-33.0,37.0,-1,0,0.33333333333333326,-7,3,2,0,-0.8412698412698418,0.6686507936507944
0007CDC91B,8,False,3,False,0.0,-0.2795655451802034,-1.1102230246251565e-16,0.006754659613313563,-0.010984782573112667,0.14243119266055046,-0.02267637178051511,-21.0,-78.0,-1,-1,0.08571428571428574,-5,-7,2,0,-0.6230158730158726,-0.9226190476190474
0007CDDBAF,8,False,3,True,-0.26216258817144,0.20210902507324768,-0.16511606909342702,-0.14807708148874033,-0.012385868510401354,-0.0018633540372670898,0.0071428571428571175,-50.0,18.0,0,-1,0.19999999999999996,-2,-6,2,0,-0.2559523809523805,-0.511904761904761
0007CDE223,8,False,3,False,0.16803412958196717,0.17718048420710264,0.1788014963993465,-0.10181055268565853,0.031491009373783185,0.002630040911747511,-0.07723112128146455,38.0,26.0,0,0,0.0,-2,0,2,0,0.043650793650793496,0.25476190476190474
0007CDEC0B,8,False,3,False,-0.27543338323107636,0.044991726855220904,-0.2403529379909194,-0.05729019009738601,-0.028617823442806556,0.07499999999999998,0.009803921568627472,-60.0,5.0,0,0,-0.033333333333333326,-6,-3,2,0,-1.049206349206349,-0.3214285714285712
0007CA3A3A,10,False,3,False,-0.4844645865457702,-0.08626935191609075,-0.4889233312801168,-0.05918560831743619,-0.056438464877538314,-0.09605911330049263,-0.266304347826087,-13.0,28.0,-2,0,-0.09523809523809523,-13,-1,0,0,-1.3027777777777771,-0.2944444444444443
0007CB0942,10,False,3,False,-0.11217232698553464,-0.08732154213233828,-0.10940829217751152,0.014860902686265054,-0.010557444571132849,-0.24545454545454545,-0.37941176470588234,15.0,25.0,-1,-1,-0.05555555555555547,-3,-8,0,0,-0.2317460317460318,-1.041666666666667
0007CB2302,10,True,3,False,-0.011078637368702016,-0.09430682252067082,-0.030708894387555002,-0.01307982288345716,-0.0029781687470947296,-0.2647058823529412,-0.14438502673796794,13.0,16.0,-2,0,-0.13333333333333341,-8,1,0,0,-1.238492063492064,-0.2007936507936514
0007CB30A6,10,False,3,False,0.028442513187304702,0.04277489715196271,0.06498278640398975,0.06292894939281823,0.01775457679016594,-0.20380434782608697,-0.2897727272727273,26.0,25.0,1,0,-0.13333333333333341,5,-1,0,0,0.7611111111111115,0.15079365079365115
0007CB3713,10,False,3,False,-0.0611990151078034,-0.11967938934720776,-0.11423569805893102,0.005332097245668355,-0.010713141740089895,-0.21315789473684213,-0.07194767441860464,14.0,7.0,2,-3,-0.09999999999999998,8,-15,0,0,0.3626984126984123,-1.549206349206349
0007CB47A6,10,False,3,False,-0.25115264268678084,-0.15831628705756196,-0.2380014832210638,0.015807763477439896,-0.030856706513933643,-0.08467741935483869,-0.3236842105263158,-7.0,35.0,-1,0,-0.12380952380952392,-6,-4,0,0,-0.5932539682539675,-0.9650793650793652
0007CDDBAF,10,False,3,False,-0.3274206198760007,0.0,-0.04545161375155282,-0.033496256226510035,0.0389039267043835,-0.2577272727272727,-0.19047619047619047,57.0,91.0,0,0,-0.2857142857142857,-4,-4,0,0,-0.6710317460317468,-0.7944444444444443
0007CDE223,10,False,3,True,0.016191090916480855,-0.4220147685198495,0.04657847099555712,-0.0402558617455297,-0.0015130661155663694,-0.24456521739130435,0.0,46.0,-4.0,0,0,-0.2666666666666667,-1,-7,0,0,-0.08571428571428541,-1.1428571428571432
0007CDEC0B,10,False,3,True,0.0368766636811928,-0.40424856004040816,-0.0026198612587048364,0.008971228138235532,0.008410136134668122,-0.06060606060606061,-0.10256410256410253,44.0,-7.0,-1,0,-0.07619047619047614,-5,0,0,0,-0.5515873015873014,-0.07222222222222285
0007CE0327,10,False,3,False,0.19676251889877616,0.0596840522627442,0.2693836850424517,0.12593803053079988,0.04798835293613828,-0.18351063829787234,-0.24291497975708498,60.0,39.0,0,0,-0.13095238095238093,-3,-5,0,0,-0.3269841269841276,-0.8400793650793652
0007CA3A72,11,True,3,False,0.04857606199138628,0.03161622202114828,0.053890268604104063,0.032936384465961144,-0.0011867751504861315,0.09000000000000002,-0.05357142857142855,9.0,10.0,-2,0,-1.1102230246251565e-16,-10,3,0,0,-1.0650793650793653,0.35674603174603225
0007CB0B74,11,False,3,False,0.04115373023511393,0.23724085769180767,0.02821153266490667,-0.026183343651111968,0.002962861160773503,-0.07941176470588235,0.1071428571428571,7.0,20.0,0,0,-0.16666666666666663,0,-3,0,0,0.3400793650793652,-0.4333333333333327
0007CB0DBC,11,True,3,False,-0.04467487166825601,-0.0631162724867359,-0.08422548766837656,0.02428633343474912,-0.018100094442813353,-0.07499999999999998,-0.2272727272727273,13.0,22.0,0,0,-0.16666666666666663,-6,1,0,0,-0.8051587301587304,0.6452380952380947
0007CB2407,11,True,3,False,-0.10625175928219424,-0.6728066761569994,-0.06845318539964187,-0.030802799611895082,-0.026220468673571473,0.2079831932773109,0.08727272727272728,-9.0,-19.0,-4,-6,0.3214285714285714,-14,-23,0,0,-2.5880952380952387,-3.4186507936507926
0007F2B3FF,11,False,3,False,0.17778399582799964,-0.07328141901806196,0.2284690869272425,0.014751154273060285,0.033819480467215134,-0.11249999999999999,-0.04909090909090913,25.0,8.0,0,1,-0.6,-3,-3,0,0,-0.32182539682539746,-0.3103174603174601
0007F2B59E,11,False,3,True,0.17318166365600457,-0.18573933060726977,0.17139266159258282,0.007520929006239296,0.017384801613266027,-0.3044117647058824,-0.024725274725274693,28.0,9.0,0,-1,-0.18095238095238098,-3,-9,0,0,-0.2638888888888893,-1.041666666666666
0007F2B8A2,11,True,3,False,0.06274213959720498,-0.36933306513949127,-0.09831675250300542,0.010883834416169968,-0.018351466601626676,0.0,0.0,18.0,13.0,1,0,0.01904761904761898,-1,1,0,0,-0.07738095238095255,0.75
0007F2B9FC,11,False,3,False,0.0532610127308428,0.16429814099922935,0.08963062094430471,0.03397885624822139,0.016699777035183626,-0.13392857142857145,-0.06987577639751552,14.0,23.0,0,0,-0.06666666666666676,-4,1,0,0,-0.5079365079365079,0.46269841269841194
0007F2E37E,11,False,3,True,0.0,0.11006613656806041,-1.1102230246251565e-16,0.05977721391746371,-0.004742799791105146,0.05321507760532149,-0.19780219780219777,29.0,34.0,-1,0,0.08095238095238089,-6,1,0,0,-0.6734126984126982,0.4920634920634921
0007F2ED4,11,False,3,False,0.03821728344973985,0.28837223259807754,0.1716607625732106,0.0769492374637818,-0.002265315616835531,-0.16941176470588237,0.028846153846153855,11.0,25.0,0,0,0.2333333333333334,1,1,0,0,0.6388888888888893,0.6845238095238093
0007CB0A48,12,False,3,True,-0.5163723665628182,-0.03790493060666278,-0.23503347982366107,0.010541452930660167,-0.015692915609940905,0.06470588235294117,0.26438188494492043,-19.0,-8.0,0,-2,0.19444444444444453,6,-5,0,0,0.40000000000000036,-0.3861111111111093
0007CB0AD4,12,False,3,False,-0.12948796151603814,0.0,0.016443836645685272,0.05468356492243115,0.01040185636891254,0.017786561264822143,-0.0376175548589342,-1.0,1.0,-2,1,0.14682539682539686,-6,10,0,0,-0.46190476190476293,0.7222222222222205
0007CB2ED2,12,False,3,True,0.1518884088371406,-0.2290743101560424,0.16079617837164106,0.03545840941852635,0.07251461202741741,0.0,0.0339409176618479,34.0,16.0,1,1,0.19444444444444453,5,8,0,0,0.3555555555555552,0.8777777777777764
0007CB321B,12,False,3,False,-0.0852495212500593,0.187780732089329,-0.0841771727293677,0.0372566044075181,-0.0014711631575513376,0.12753036437246962,0.03130434782608699,-2.0,13.0,1,4,-0.04761904761904756,5,21,0,0,1.0019841269841274,2.4158730158730175
0007CB39C9,12,False,3,False,-0.11911899182166635,-0.19914166070141764,-0.05734670814394621,0.0026610286904537594,0.0030850027589334333,0.0646551724137931,0.15000000000000002,-1.0,-11.0,3,-1,0.19444444444444453,17,1,0,0,1.3190476190476197,0.8250000000000011
0007CB464C,12,True,3,False,-0.24355548269333832,-0.2734193386238178,-0.14590046002536772,0.008900986061021021,-0.041209931230194216,0.11005434782608697,0.1292307692307692,-21.0,-14.0,-2,1,0.13095238095238104,-2,7,0,0,0.36587301587301635,0.2805555555555559
0007F2B770,12,False,3,False,-0.3312299752567307,-0.01597798980090509,-0.20995259004130745,-0.011943558633912221,-0.003509756726063948,0.16386554621848737,-0.055727554179566596,-13.0,1.0,2,0,0.03809523809523818,8,1,0,0,0.522222222222223,0.23293650793650933
0007F2B957,12,True,3,False,-0.16370053556503,-0.35346961504133706,-0.12500786104071715,0.0562013889583074,-0.02304269381988916,0.0,0.028846153846153855,-10.0,-30.0,0,-1,0.03809523809523818,2,-1,0,0,0.03968253968253954,-0.12420634920634921
0007F2BA9B,12,False,3,False,-0.13033308202680782,-0.12218301882828808,-0.17029195952723197,-0.03248083219247183,-0.025836954101127407,0.16941176470588237,0.07500000000000001,-10.0,-4.0,1,1,0.09285714285714286,7,6,0,0,0.8194444444444438,0.6067460317460318
0007F2CA05,12,False,3,False,-0.07629569853072954,-0.03029054114640467,0.10122301498524744,-0.011445754612712689,0.024761943489503654,0.009677419354838679,-0.023684210526315752,7.0,0.0,0,0,0.05238095238095242,-2,4,0,0,-0.6777777777777771,0.6301587301587297
0007CB0CDD,14,False,3,False,0.008867120530949218,-0.05700152987275859,4.406413957365202e-17,-0.015986446748252447,0.022142540566056655,,-0.008021390374331527,2.0,5.0,2,1,0.3333333333333333,3,-6,16,0,1.6404761904761906,-0.4873015873015869
0007CB0F67,14,False,3,False,-0.0681953025841891,0.967209864226954,0.08865962942594174,0.1530758232152929,0.04678677282107533,0.055831265508684835,-0.4727272727272727,0.0,12.0,0,-2,-0.5,-5,-8,0,-16,-1.1547619047619049,-0.8488095238095235
0007CB48B4,14,False,3,False,-0.04316381534581818,-0.10132483753396027,-0.2522558753443412,0.15977800237742174,-0.06163054518829688,-0.2777777777777778,0.041666666666666685,-2.0,1.0,-3,1,0.1333333333333333,-7,-3,-29,0,-0.4841269841269846,-0.7738095238095242
0007CB6DFA,14,True,3,False,-0.1609407373154738,0.05063120503325594,-0.23447039579703627,0.14192515986717785,-0.0681911007538776,-0.23333333333333334,-0.1541218637992831,-8.0,2.0,-2,0,0.16666666666666663,-7,-2,-29,0,-0.6960317460317458,-0.37619047619047574
0007F29741,14,False,3,False,-0.15634652881095829,0.022960663662183335,-0.3406968148983102,0.1291500258004516,-0.09019122933200416,-0.3351648351648352,-0.125,-4.0,1.0,-4,1,0.09999999999999998,-12,-2,-29,0,-0.9095238095238103,-0.711904761904762
0007F2B88A,14,False,3,False,-1.0,-0.077838798532284,-0.9644030094813413,0.07175931421304521,0.1043525208798432,-0.18,-0.375,-9.0,-5.0,-1,-2,0.16666666666666663,-8,-7,0,-16,-1.8999999999999997,-1.204761904761905
0007F2C687,14,False,3,False,-0.15415851795386157,-0.27721557485485326,-0.4554225762447491,0.027730203020532362,0.04980305277409594,-0.27368421052631575,-0.5153846153846154,-1.0,2.0,-2,-4,-0.40476190476190477,-8,-13,0,-16,-1.5785714285714283,-1.7837301587301582
0007F2EEFA,14,False,3,False,-0.2692017799276053,-0.008792212018002371,-0.6719177870213169,0.21438738666581986,-0.1648682939562871,-0.029239766081871343,-0.09962406015037589,-7.0,-5.0,-3,-2,0.1333333333333333,-8,-8,-29,0,-0.7904761904761903,-1.4011904761904757
0007F2F26A,14,False,3,False,-0.10088688983826645,-1.0,-0.5248529888623638,-0.08240231747903287,0.11016778904032618,-0.22149302707137,-0.3666666666666667,7.0,-11.0,-1,-3,-0.5000000000000001,-8,-13,0,-16,-1.5571428571428574,-2.173809523809524
0007F2F283,14,True,3,False,0.9897776469855397,-0.15909393501126895,0.8694564626123504,-0.13247474552501465,0.05162849314906835,-0.3783783783783784,0.0,16.0,-8.0,2,-2,-0.39999999999999997,0,-8,0,-16,0.04047619047619033,-0.2250000000000001
0007CA3A72,15,True,3,False,-0.0838928455181926,-0.06982035868366154,-0.06334171526381127,0.057811833912686295,-0.004569176712276565,-0.07142857142857145,-0.15441176470588236,-2.0,3.0,-1,1,0.16666666666666674,-6,3,0,0,-0.6924603174603168,0.4916666666666667
0007CB0B74,15,False,3,False,-0.07837948421949593,0.02074416474999652,-0.06854648691931065,-0.08478710818974083,-0.007311493858299392,-0.13824884792626724,0.16666666666666669,-1.0,3.0,-1,2,0.033333333333333326,-6,10,0,0,-0.6892857142857141,1.4662698412698414
0007CB0DBC,15,True,3,True,0.05620201547859327,-0.9457393135177947,0.3053567717536597,0.1209228271493405,0.0713260221149785,-0.11368421052631578,-0.07142857142857145,15.0,-6.0,3,-3,-0.0714285714285714,10,-11,0,0,0.6575396825396824,-0.598015873015874
0007CB2407,15,True,3,False,0.7759878107481462,-0.10657849458667616,0.7203789721717286,0.020213259318113186,0.06607410234015151,-0.29670329670329676,0.09000000000000002,24.0,12.0,0,2,0.1785714285714286,2,8,0,0,0.823412698412699,1.3829365079365088
0007F2B3FF,15,False,3,False,-0.17506787817421687,-0.5496409952818161,-0.32486762816663917,0.03256415172092253,-0.06852721322913494,-0.14,0.0625,-8.0,-8.0,-2,-2,0.11904761904761907,-8,-9,0,0,-1.4007936507936507,-1.2039682539682541
0007F2B59E,15,False,3,False,-0.3142311512608257,-0.5841362706920464,0.1908518184580008,0.009242076505218688,0.020464899064878084,0.023684210526315752,-0.14732142857142855,2.0,-8.0,0,-2,0.11904761904761896,-4,-9,0,0,-0.9051587301587309,-0.8809523809523814
0007F2B8A2,15,True,3,False,-0.27868122662785577,-0.2142363024608055,-0.31109458771051934,0.05665117615151016,-0.03320423670425991,-0.13392857142857145,-0.22941176470588237,-6.0,-2.0,-2,-1,0.18571428571428572,-11,-1,0,0,-1.5269841269841273,-0.19603174603174622
0007F2B9FC,15,False,3,False,-0.22260554251689535,-0.16648551681454724,-0.2306668466165449,-0.014825940539652083,-0.004477125862022091,0.06459330143540665,-0.13392857142857145,-1.0,6.0,0,2,-0.19047619047619058,-5,8,0,0,-0.49682539682539684,1.2083333333333321
0007F2E37E,15,False,3,True,-0.9440636460102658,-0.26984640498222123,-0.3827121590345931,0.07392001182392327,-0.053903398326501595,0.015000000000000013,-0.1896551724137931,-12.0,1.0,0,-3,-0.12380952380952392,-3,-8,0,0,-0.7420634920634921,-0.5547619047619046
0007F2E3D4,15,False,3,True,-0.15602644484839207,0.16604117003642238,0.09097806951989929,0.01589176039000112,0.014127621172486518,-0.04515050167224083,-0.12753036437246962,6.0,16.0,-1,0,-0.1428571428571429,-7,1,0,0,-0.9123015873015881,0.1765873015873014
0007CA3B1C,16,False,3,False,0.25856017538670717,0.2674000127272213,0.3532610180685572,0.05354849099971892,0.06535183492106035,-0.14035087719298245,-0.12857142857142856,21.0,14.0,4,1,-0.2333333333333334,13,-2,0,0,1.9563492063492065,0.5349206349206348
0007CB1E1F,16,False,3,False,-0.022551472657635463,-0.9356623469085018,-0.44986046550920017,-0.05778191895802609,-0.07207758262448172,0.0,0.28965517241379307,-8.0,-38.0,-2,-6,-0.2222222222222222,-9,-26,0,0,-1.6392857142857133,-3.2170634920634926
0007CB2183,16,True,3,False,-0.12918990126241164,-0.09623630233591207,0.041877628286716984,-0.014093184964737271,0.0060875194418192405,0.15548780487804878,0.07058823529411762,3.0,-4.0,0,0,-0.4,-2,-8,0,0,0.057539682539682335,-1.043253968253968
0007CB2277,16,True,3,False,-0.9435462749049794,-0.026811466719978028,-0.811118218177537,-0.044098936854877646,-0.11812280002444892,0.023684210526315752,0.11249999999999999,-36.0,-10.0,-6,-1,-0.2142857142857143,-30,-4,0,0,-3.523412698412698,-1.0396825396825404
0007CB3D9B,16,False,3,False,0.012394745883266861,0.5482628722449344,0.10651418277192959,-0.012038964557344767,0.006425923440617709,-0.07500000000000001,0.0,6.0,28.0,-2,0,-0.2857142857142857,-10,-5,0,0,-0.7630952380952385,-0.7833333333333332
0007CB3F5E,16,False,3,False,0.4844195085055788,0.048385353122943675,0.33070304435129294,0.03532727038011013,0.07331007098788839,0.046153846153846156,-0.25,33.0,20.0,1,-1,-0.2142857142857143,-1,-11,0,0,-0.16666666666666785,-1.041666666666667
0007CB6BC3,16,False,3,False,0.17322425352398774,0.4040647707431232,0.2704150525058157,0.03979814275870058,0.04643158889756023,-0.18325791855203621,-0.20897832817337458,17.0,28.0,0,1,-0.2666666666666666,-5,-4,0,0,-0.31865079365079385,-0.5952380952380958
0007F2945F,16,False,3,False,-0.11215161943055754,-0.06641401459702675,0.04957741449977493,-0.008925008547052582,-0.01053275406620055,-0.1928571428571429,-0.06490384615384615,-2.0,-4.0,-2,-2,-0.12222222222222223,-9,-9,0,0,-1.0047619047619056,-1.053571428571428
0007F2B8A6,16,True,3,False,0.1511789707506354,-0.3320663466382404,0.175192380834789,0.03517096075596626,-0.005780434654578809,-0.14,-0.02941176470588236,10.0,-5.0,0,0,-0.19047619047619047,0,-4,0,0,0.484920634920635,-0.26785714285714235
0007F2E455,16,True,3,False,-0.0459239440972358,0.1704450081733319,0.110514274299371,0.031216912432902866,0.008906633680764206,-0.375,0.0757575757575758,2.0,17.0,0,1,-0.16190476190476188,-3,1,0,0,0.09166666666666679,0.287698412698413
0007CB0CDD,17,False,3,False,0.09966749310418849,0.3361814598344553,0.18899663298960273,-0.004521892981863063,0.03142864359078695,0.1187683284457478,-0.10084033613445381,7.0,11.0,3,2,0.01666666666666672,17,18,0,0,1.8857142857142857,2.2658730158730163
0007CB0F67,17,False,3,False,0.1350216562086553,0.10990216511167822,0.13320792771497636,-0.00778163688976824,0.013385708665816648,0.16917293233082714,-0.05869565217391304,7.0,8.0,2,-1,0.2857142857142858,17,0,0,0,1.3924603174603174,-0.17420634920634903
0007CB48B4,17,False,3,False,0.38965186666611185,-0.6942323599741772,0.0017791925811243559,-0.024862074678434043,-0.02674102108806045,-0.023684210526315752,0.037267080745341574,11.0,-8.0,-1,0,0.23412698412698407,6,12,0,0,0.49166666666666625,1.030555555555555
0007CB6DFA,17,True,3,False,0.027368228572757558,0.3269792411376094,0.09884722692477493,0.006257633901606996,0.009113664581187453,0.2521551724137931,-0.13810741687979539,5.0,15.0,2,2,0.22142857142857142,12,12,0,0,1.1222222222222218,1.270238095238096
0007F29741,17,False,3,False,-0.0848743376917791,-0.06026904922279097,-0.005101156707689958,-0.054541765849632884,0.010402879086490291,-0.06459330143540665,0.1875,6.0,1.0,2,1,-0.04761904761904756,10,9,0,0,0.5261904761904761,0.8769841269841274
0007F2B88A,17,False,3,False,-0.06411066203446764,0.2796255190993003,0.056243332741520435,-0.19891595819481467,0.014609071135638321,0.11249999999999999,0.06987577639751552,5.0,7.0,2,2,-0.13333333333333341,10,11,0,0,1.2202380952380953,1.3301587301587308
0007F2C687,17,False,3,False,-0.10947328562017883,0.4857600895548875,-0.03638598613583921,-0.10223275855558922,0.006960423360910253,-0.20095693779904306,0.32010943912448697,8.0,19.0,0,5,-0.0904761904761906,-2,24,0,0,-0.21031746031746046,2.393253968253968
0007F2EEFA,17,False,3,False,0.006446882368290857,-0.08443389265096121,0.1775077748004492,-0.0682355640220072,0.020331017451996822,0.13824884792626724,0.13392857142857145,5.0,-2.0,3,0,-0.042857142857142816,18,6,0,0,1.9345238095238089,0.9222222222222225
0007F2F26A,17,False,3,False,-0.009837538467937335,0.2299988529314796,0.030174998826143273,0.029642762218793972,-0.07983362466857491,0.10084033613445381,-0.2079831932773109,7.0,14.0,0,0,0.13333333333333341,12,6,0,0,1.32579365079365,0.2988095238095232
0007F2F283,17,True,3,False,1.1102230246251565e-16,0.15521782802674167,0.0,-0.22900408126368943,0.0003432378838086336,0.07342657342657344,0.18336162988115445,16.0,12.0,2,4,0.04761904761904767,12,18,0,0,1.7472222222222222,2.305952380952381
0007AC2B02,1,False,4,True,-0.13868762107096677,0.44037768603011096,-0.004197561998710353,0.03844785845249138,0.017729385300940426,-0.1616161616161616,-0.04643527204502815,70.0,127.0,1,0,0.0,3,0,0,0,0.08888888888888768,0.09999999999999964
0007CB0942,1,False,4,False,-0.1149617100960722,0.20765094225497155,-0.12848135052946058,0.12766115887781243,-0.0029616712231077674,-0.09642857142857145,-0.06490384615384615,21.0,44.0,2,1,-0.09999999999999998,9,7,0,0,1.159126984126984,1.318253968253969
0007CB44CE,1,False,4,False,0.1943214648761208,-0.34284558575573576,0.04469497220431884,0.05974318650584087,-0.005710508833079442,-0.14053350683148993,-0.0692307692307692,61.0,16.0,0,-2,0.07539682539682546,3,-6,0,0,0.08888888888888946,-0.43333333333333357
0007CB7051,1,False,4,False,-0.018787040770914254,-0.19415902411802555,-0.14445229228641326,0.041774905993535116,-0.05295352404067531,-0.17634252539912917,-0.03351063829787235,26.0,6.0,-1,1,-0.11111111111111116,-5,2,0,0,-0.43888888888889,-0.21111111111111125
0007CD6778,1,False,4,False,0.10921377099809818,0.08024006581059898,0.08395424645519178,0.029366605965362003,0.006942532353832145,0.10999999999999999,-0.14438502673796794,28.0,27.0,-1,1,-0.09999999999999998,-3,4,0,0,-0.05357142857142794,0.20992063492063462
0007CD765E,1,False,4,False,-0.13334818930657322,0.07148173595873096,-0.14294573376194397,0.007688499048296771,-0.017455356201379967,0.0761904761904762,-0.20897832817337458,7.0,18.0,-1,-1,-0.033333333333333215,-7,-2,0,0,-1.2027777777777775,-0.36269841269841274
0007CD77C5,1,True,4,True,1.1102230246251565e-16,0.11706960844033287,0.0,9.993142840858393e-05,0.0016950896672215665,-0.08684210526315789,-0.14583333333333331,94.0,63.0,0,0,0.09523809523809512,-2,3,0,0,-0.36865079365079456,0.5
0007CDADED,1,False,4,False,0.20974322013422225,0.012973015067934052,0.17184445332261816,0.061166567645881964,0.038619569047091094,-0.18336162988115445,-0.0781853281853282,51.0,30.0,1,1,-0.16666666666666674,6,1,0,0,0.931349206349207,-0.001984126984127421
0007CDC443,1,False,4,False,0.04511105030164686,0.0819460962126568,-0.007826948602092099,0.0430555954784812,0.00028160138226687725,-0.08766233766233766,-0.08901098901098903,29.0,26.0,0,0,-0.1333333333333333,-3,0,0,0,-0.731349206349206,-0.032936507936508264
0007CDDBAF,1,False,4,False,0.18874694531330327,0.44236787638093866,0.15507503572753933,0.10572481537138584,0.013812882546890254,-0.16666666666666669,-0.22567164179104476,47.0,77.0,0,0,-0.1333333333333333,-1,1,0,0,-0.3206349206349204,0.09642857142857064
0007CB2224,2,False,4,False,0.0869232165972887,0.11372195069082869,0.06502620462164178,0.01687580237855313,-0.0017826853080227106,0.10291060291060289,-0.07874999999999999,2.0,12.0,-1,2,-0.3333333333333333,-3,6,0,0,-0.07460317460317478,0.6198412698412699
0007CB3491,2,False,4,False,0.2172513189894417,0.34971306247471656,0.24517332458233945,0.03810182883093827,0.06917184093561644,-0.12857142857142856,0.05048076923076922,40.0,34.0,4,2,-0.20238095238095233,9,2,0,0,1.0805555555555562,0.5674603174603172
0007CB4837,2,True,4,False,-0.2781615910251357,-0.05950012361228693,-0.2712239884355377,-0.04130233865986638,-0.0384292313548769,0.10285714285714287,-0.08727272727272728,-27.0,-14.0,-2,-4,-0.42857142857142855,-7,-12,0,0,-1.7150793650793652,-1.861904761904762
0007CB6AB4,2,False,4,True,0.4031608283097524,-0.194978370820305,0.046288349332920475,-0.016115871114303792,-0.04959525364730827,0.09605911330049263,-0.022727272727272707,-8.0,-31.0,-1,0,-0.1428571428571429,-1,2,0,0,0.11507936507936467,0.16666666666666607
0007CD5116,2,False,4,False,0.005880274307788029,0.005283750913785334,0.003940633488992901,-0.030793363425598574,-0.00707776242962414,-0.12115384615384614,0.08144796380090497,-3.0,-2.0,0,-1,1.0,0,3,0,0,-0.47777777777777786,0.6119047619047615
0007CDE223,2,False,4,False,0.25317458763256206,0.1160690918102662,0.21433751231739478,0.018130485262962348,0.03390266879419507,-0.12142857142857144,-0.11005434782608697,28.0,15.0,0,1,0.16190476190476188,6,4,0,0,1.4305555555555554,0.44523809523809543
0007CDE4F0,2,False,4,False,0.042195513767873206,0.04799865702049416,0.04505309234606253,0.09095795936567491,-0.003220251181968413,-0.13186813186813187,0.0,3.0,0.0,0,0,0.3333333333333333,5,0,0,0,0.5218253968253963,0.03650793650793638
0007CDEAA7,2,False,4,False,0.05149698060890523,0.012383208587798927,0.049882746650163845,0.09687043345823854,0.009298183220869227,0.028846153846153855,-0.04519368723098996,7.0,-11.0,0,0,0.2666666666666667,2,4,0,0,0.37896825396825395,0.6904761904761907
0007CDEC0B,2,False,4,True,-0.21071446583828557,0.5248624606402059,-0.056609530699712196,0.0013871215390211522,-0.011105834417419913,-0.08571428571428572,0.03130434782608699,-7.0,21.0,0,0,-0.20000000000000007,1,-4,0,0,0.1678571428571427,-0.8492063492063489
0007CDEEE2,2,False,4,True,0.14252890069057483,0.06680191288106407,0.012172706208287143,0.07238694369552595,-0.0011616746114603282,0.0,-0.073469387755102,2.0,13.0,0,0,0.06666666666666665,2,1,0,0,0.37896825396825395,0.07142857142857206
0007CB0942,3,False,4,False,-0.012202872085766987,0.0020072149052050986,-0.003233553513887731,0.055595186971568566,-0.0019690960157476636,-0.06407322654462239,0.05333333333333329,-6.0,-5.0,-1,-1,,-4,-4,-28,-28,-0.8273809523809523,-0.8273809523809523
0007CD38E5,3,False,4,False,0.08999219474887127,-0.5320702758965073,0.006059612754404697,0.06781033808885517,-0.03641348437357542,0.09393939393939395,-0.07954545454545456,-49.0,-67.0,0,0,0.13333333333333341,2,2,0,0,0.39285714285714235,0.39285714285714235
0007CD81D3,3,False,4,True,0.0,-0.15755926117782204,0.0,0.03406495793821396,-0.04591170763783203,-0.03712121212121214,0.022790697674418603,-86.0,-42.0,0,0,0.13333333333333341,2,2,0,0,0.39285714285714235,0.39285714285714235
0007CD86B3,3,False,4,True,-0.14096759048078011,0.07808201560970585,0.0344402333306707,-0.05615143092347186,-0.018792899359296344,-0.10080645161290322,0.04414414414414414,-66.0,-16.0,0,0,0.13333333333333341,2,2,0,0,0.39285714285714235,0.39285714285714235
0007CDC395,3,True,4,False,0.1608256205975888,0.10673751029604397,0.1641123338310968,0.06738149307749608,0.02335191348970285,-0.1875,0.09222661396574441,19.0,21.0,1,0,0.0,6,0,0,0,1.0,0.05357142857142794
0007CDC91B,3,False,4,False,0.1289527348006431,-0.15883279945536866,0.14514582100726905,-0.03251467919899176,0.01620231810081406,-0.01669316375198726,0.011666666666666659,10.0,-35.0,0,1,0.13333333333333341,0,6,0,0,0.09523809523809401,1.0
