Mouse_RFID,Group_ID,mutant,Timestamp_base3,RC,authority,hub,eigenvector_centrality,constraint,pagerank,incloseness,outcloseness,instrength,outstrength,indegree,outdegree,transitivity,summed cocitation,summed bibcoupling,summed insubcomponent,summed outsubcomponent,summed injaccard,summed outjaccard
0007AC2B02,4,False,0,False,0.6123862951854122,1.0,0.8639020428975761,0.5396695767471533,0.1889152322383695,0.08256880733944955,0.08256880733944955,419.0,463.0,8,7,0.5714285714285714,27,26,45,45,5.622222222222223,5.930555555555555
0007ACA781,4,False,0,True,0.5297430906408483,0.5568625025787435,0.6214289261313136,0.6115664534564111,0.1465298023027526,0.09183673469387756,0.14285714285714285,335.0,296.0,7,6,0.6666666666666666,28,26,45,45,5.930555555555555,6.093253968253968
0007CB7051,4,False,0,True,1.0,0.6175788816448158,1.0,0.7711610285424957,0.21037025568714077,0.08333333333333333,0.18,527.0,394.0,7,8,0.5714285714285714,26,28,45,45,5.930555555555555,5.766666666666666
0007CD6778,4,False,0,False,0.31419746517824526,0.36232760799121694,0.36226351039001264,0.5747157560870196,0.07357293097090464,0.15517241379310345,0.15789473684210525,151.0,172.0,4,5,1.0,21,26,45,45,5.2103174603174605,5.886904761904761
0007CD765E,4,False,0,False,0.08312671193089424,0.20598152525462127,0.1047624736953795,0.3045298259422631,0.03162059460138837,0.2647058823529412,0.16981132075471697,42.0,80.0,2,4,0.8333333333333334,13,20,45,45,3.869047619047619,4.46547619047619
0007CDADED,4,False,0,False,0.2578257511780809,0.2903957818046901,0.3029928390320812,0.5203502029236085,0.07469008245171485,0.15254237288135594,0.19148936170212766,149.0,148.0,4,3,0.5,18,19,45,45,4.197222222222223,4.844444444444445
0007CDC443,4,False,0,False,0.35711208213172113,0.4849439645849204,0.43176923946463636,0.6593939660905478,0.09332108060322629,0.23684210526315788,0.09473684210526316,195.0,228.0,5,4,1.0,25,22,45,45,5.619047619047619,5.490079365079366
0007CDEAA7,4,False,0,False,0.2570853183598548,0.3420237242421387,0.3120962163267001,0.532259397109154,0.07098695910532175,0.16666666666666666,0.10465116279069768,139.0,173.0,4,4,1.0,22,23,45,45,5.21031746031746,5.490079365079366
0007CB0942,5,False,0,False,0.3336653409710754,0.6350546306399946,0.35466329661801316,0.5930873488616888,0.06583690154285923,0.1111111111111111,0.0967741935483871,150.0,236.0,1,4,0.6666666666666666,2,18,45,45,2.0428571428571427,3.878968253968254
0007CB2224,5,False,0,False,0.8533531529371152,1.0,0.9247080693302876,0.6036329120222224,0.1485414466434756,0.09,0.07692307692307693,387.0,368.0,7,6,0.6190476190476191,26,24,45,45,5.413888888888889,5.503968253968254
0007CB3491,5,False,0,False,0.6984679098824976,0.8888709496671658,0.7295912685386996,0.5997299109854879,0.12009732616216309,0.05806451612903226,0.09090909090909091,315.0,329.0,5,5,0.4666666666666667,17,19,45,45,4.162301587301588,4.555555555555555
0007CB4837,5,True,0,False,0.2241440895041853,0.31916134554833403,0.23944764219442224,0.5382310241113349,0.04714447622637599,0.16666666666666666,0.13043478260869565,95.0,115.0,2,2,1.0,9,10,45,45,2.795634920634921,3.015873015873016
0007CD72E3,5,False,0,False,0.8222579445234531,0.930729063361693,0.8573408023094388,0.7342284742556004,0.13879919277339445,0.11842105263157894,0.10588235294117647,368.0,368.0,7,6,0.6190476190476191,27,26,45,45,5.5,5.857142857142858
0007CD77C5,5,True,0,False,0.8804918828524316,0.95984586817195,0.8977730495797179,0.6140577590764897,0.1456423911591238,0.06666666666666667,0.08737864077669903,395.0,376.0,6,6,0.6190476190476191,24,26,45,45,5.263888888888889,5.783730158730158
0007CDE223,5,False,0,True,0.9999999999999999,0.6438880288654206,1.0,0.6786894150809405,0.14900658348364976,0.08737864077669903,0.10975609756097561,415.0,256.0,6,5,0.7333333333333333,24,23,45,45,5.1194444444444445,5.509920634920635
0007CDEC0B,5,False,0,False,0.16512718634106696,0.2602046847136784,0.17641961447931567,0.5103977313094323,0.03928362311314004,0.16666666666666666,0.13043478260869565,72.0,104.0,4,3,0.8333333333333334,17,11,45,45,4.086904761904761,3.386904761904762
0007CDEEE2,5,False,0,False,0.7158390307989374,0.8629727738835626,0.7656942901304801,0.6312431801016389,0.11972272430022181,0.1,0.09782608695652174,310.0,305.0,4,5,0.8,18,25,45,45,4.472222222222223,5.490079365079366
0007CE0327,5,False,0,False,0.07641772600409269,0.2139764140581555,0.07780552767220572,0.36152876736586465,0.02592533459559611,0.2727272727272727,0.125,33.0,83.0,4,4,0.8,18,20,45,45,4.317460317460317,4.744047619047619
0007CB64B4,6,False,0,False,0.7931884094007879,1.0,1.0,0.4487308874115983,0.2150093229499153,0.15789473684210525,0.21951219512195122,163.0,161.0,6,7,0.5714285714285714,20,26,45,45,4.848809523809524,5.477777777777778
0007CB7051,6,False,0,True,1.0,0.4891867671890548,0.9887700800609669,0.5118864198317679,0.2030912803286663,0.28125,0.3103448275862069,187.0,93.0,9,8,0.4722222222222222,26,25,45,45,5.300000000000001,5.566666666666666
0007CD5116,6,False,0,False,0.05927678267813346,0.10747336419249974,0.05943350261419303,0.2974199809194545,0.02439182394028532,0.36,0.32142857142857145,10.0,16.0,1,2,1.0,6,13,45,45,2.269047619047619,3.4773809523809525
0007CD765E,6,False,0,False,0.009203821253269963,0.07940655947115732,0.01217823028509329,0.4100021226861015,0.018955379592071636,0.25,0.4090909090909091,3.0,24.0,1,2,1.0,7,11,45,45,2.5416666666666665,3.019047619047619
0007CD86B3,6,False,0,False,0.8822773975464031,0.8464386424278139,0.9467695777710041,0.45537362351686156,0.1818659163879086,0.32142857142857145,0.2571428571428571,149.0,150.0,6,6,0.7142857142857143,25,25,45,45,5.666269841269841,5.662698412698413
0007CDAD6B,6,False,0,False,0.13122918347357887,0.09912004486017087,0.16439258619825833,0.32546010624687205,0.04393966684494077,0.2903225806451613,0.3,23.0,18.0,3,2,1.0,18,13,45,45,4.2404761904761905,3.789285714285714
0007CDADED,6,False,0,False,0.17093571564794297,0.294812271735787,0.18308085473054161,0.4310286423963296,0.05617554255826254,0.28125,0.32142857142857145,37.0,62.0,3,4,0.9,15,21,45,45,4.084126984126984,4.904761904761905
0007CDC395,6,True,0,False,0.46236015764448724,0.6086160994147343,0.5262945681368131,0.4930440565395539,0.11373408198223069,0.36,0.1125,86.0,94.0,6,4,0.8666666666666666,27,21,45,45,5.666269841269841,5.442460317460318
0007CDC443,6,False,0,False,0.1858623247931447,0.3208624845406877,0.19909331654948498,0.39927201787332,0.06667948478366846,0.20454545454545456,0.3,49.0,54.0,4,4,0.6666666666666667,17,20,45,45,4.2214285714285715,4.880952380952381
0007CDE4F0,6,False,0,False,0.29410425938011026,0.6082441592630147,0.3399881637366524,0.44417296168525067,0.07615750063205035,0.225,0.3333333333333333,61.0,96.0,4,4,0.9,21,23,45,45,5.011904761904762,5.466269841269842
0007ABF555,7,True,0,False,0.4852078566108923,0.38992478736206404,0.47889954358824094,0.5098820249223435,0.09667416274125411,0.05357142857142857,0.07563025210084033,290.0,207.0,4,2,0.5,15,7,45,45,3.819444444444444,2.9357142857142855
0007ACA781,7,False,0,False,0.3631617214839998,0.4408705374495906,0.36626741826657494,0.5352560247174925,0.08155493630412586,0.06428571428571428,0.0661764705882353,232.0,230.0,3,3,0.3333333333333333,10,9,45,45,3.257539682539682,3.1718253968253967
0007CB2224,7,False,0,False,0.1731025048777022,0.37448032083696214,0.1833458725321427,0.3909326095274005,0.04267067291201507,0.125,0.06666666666666667,97.0,175.0,1,1,,3,3,45,45,1.85,1.8166666666666664
0007CD38E5,7,False,0,True,1.0,0.7235412401092519,1.0,0.5706950683377208,0.17002115171907256,0.04035874439461883,0.056962025316455694,533.0,366.0,5,5,0.6,17,18,45,45,4.527777777777778,4.65079365079365
0007CD72E3,7,False,0,True,0.9912631135770626,0.7837044978302294,0.9487121724908987,0.5060514319142129,0.17504318751758394,0.03345724907063197,0.036885245901639344,573.0,427.0,6,6,0.6666666666666667,22,20,45,45,5.363095238095238,4.964285714285714
0007CD7FB2,7,True,0,False,0.3692863591390941,0.9999999999999999,0.45810569928118333,0.5041081533798086,0.09190316874156645,0.04522613065326633,0.03529411764705882,240.0,455.0,3,6,0.6,12,23,45,45,4.166666666666666,4.976190476190475
0007CD81D3,7,False,0,True,0.7104394058584511,0.9481562984197657,0.8489316416696522,0.5510841956624601,0.14929592259188346,0.04017857142857143,0.05521472392638037,438.0,392.0,6,4,0.6666666666666667,24,14,45,45,5.363095238095238,4.388888888888889
0007CDEAA7,7,False,0,False,0.3227559758338655,0.5262175669203546,0.3632602682595001,0.49506837540917287,0.07720264751603768,0.10465116279069768,0.072,198.0,247.0,4,5,0.5333333333333333,13,18,45,45,3.958333333333333,4.509920634920634
0007CDEEE2,7,False,0,False,0.26465853755876956,0.4133733790946908,0.2918537091877097,0.6076757867981334,0.06485474350936979,0.0703125,0.06666666666666667,165.0,203.0,4,4,0.6,15,16,45,45,4.128968253968254,4.261904761904762
0007CE0327,7,False,0,False,0.2323932542032567,0.35271756152132744,0.22970295831599327,0.4442513291933881,0.05077940644709103,0.10465116279069768,0.072,127.0,191.0,4,4,0.3,13,12,45,45,3.8722222222222222,3.646031746031746
0007CA3A3A,8,False,0,False,0.5401133789519549,0.6621892615056275,0.5537515081233616,0.677041922781365,0.0909973779442055,0.06164383561643835,0.05172413793103448,496.0,531.0,1,3,0.3333333333333333,0,11,2,42,2.0,3.194047619047619
0007CB0942,8,False,0,False,0.25676192500826817,0.3039046706189656,0.269263374492261,0.6296449847179061,0.04971928324186388,0.09574468085106383,0.06,227.0,247.0,0,0,,0,0,1,1,1.0,1.0
0007CB30A6,8,False,0,False,0.324911492178036,0.32136176365250985,0.3334357302974813,0.6532735904588578,0.059857738929703495,0.058823529411764705,0.07563025210084033,296.0,253.0,0,1,,0,0,2,44,1.5,1.2
0007CB486D,8,True,0,False,0.7435072359953655,0.9799963198788271,0.7781349265125524,0.7261022851167908,0.1238980326399795,0.07377049180327869,0.0391304347826087,704.0,820.0,6,6,0.5714285714285714,19,19,40,42,5.375,5.375
0007CD5116,8,False,0,False,0.07928056227605046,0.1213335576807095,0.07979397142703991,0.32288508410990807,0.026081889753527675,0.12162162162162163,0.08823529411764706,74.0,102.0,2,0,1.0,7,0,44,4,2.3035714285714284,1.3928571428571428
0007CD86B3,8,False,0,True,0.8992188791305646,0.9473162927375984,0.9212941193743461,0.7010479475974891,0.143144839075826,0.04736842105263158,0.05056179775280899,838.0,787.0,5,5,1.0,18,19,40,42,5.339285714285714,5.607142857142857
0007CDC91B,8,False,0,False,0.9857243259403022,0.6861169300797747,0.9648888582899889,0.791672474600752,0.14481660228006946,0.059602649006622516,0.06976744186046512,887.0,602.0,6,3,0.7333333333333333,22,12,40,42,5.375,4.404761904761904
0007CDDBAF,8,False,0,True,0.5920304865722061,0.7823671308168899,0.6325454370817459,0.6759219825083705,0.09790696547345008,0.05056179775280899,0.052941176470588235,530.0,610.0,4,5,1.0,15,20,40,42,4.738095238095239,5.607142857142857
0007CDE223,8,False,0,False,1.0,0.9999999999999999,0.9999999999999999,0.6884926482888349,0.16012073639357022,0.0313588850174216,0.04864864864864865,960.0,873.0,4,5,1.0,16,20,40,42,5.071428571428571,5.607142857142857
0007CDEC0B,8,False,0,False,0.6126671148859137,0.9407672466222389,0.6431850522822193,0.7399940010165099,0.10345653426780407,0.05084745762711865,0.06666666666666667,570.0,757.0,4,4,1.0,17,17,40,42,5.071428571428571,5.0
0007CA3A3A,10,False,0,False,0.6848336261651327,0.5961842675148744,0.7454472289609283,0.5256151218005738,0.14322457516082027,0.04712041884816754,0.05357142857142857,382.0,302.0,9,7,0.3611111111111111,21,16,45,45,4.7,4.661111111111111
0007CB0942,10,False,0,False,0.2830064804647457,0.4285605543989987,0.31478358572350296,0.5347377441833912,0.06669962924713542,0.09090909090909091,0.06206896551724138,148.0,208.0,2,4,0.5,10,15,45,45,3.5690476190476197,3.8238095238095235
0007CB2302,10,True,0,False,0.214014674862317,0.25448202309409734,0.2586116520560492,0.4982284341980952,0.06049076228393397,0.1,0.0989010989010989,121.0,121.0,2,1,1.0,7,8,45,45,2.4857142857142858,3.2023809523809517
0007CB30A6,10,False,0,False,0.24908430955882738,0.12792879412286834,0.2690753966144787,0.47495676567417894,0.0651084461746607,0.06666666666666667,0.14516129032258066,155.0,74.0,2,2,0.5,6,9,45,45,2.420238095238095,3.3412698412698414
0007CB3713,10,False,0,False,0.1676943612244997,0.3630543735485707,0.2010650125899937,0.4776276875236436,0.045934655631695236,0.1232876712328767,0.09,87.0,161.0,1,1,,6,8,45,45,2.319047619047619,2.7857142857142856
0007CB47A6,10,False,0,False,0.30949904506081977,0.5985760805034487,0.375331195410715,0.5809234090898668,0.08197973659153748,0.07692307692307693,0.08108108108108109,179.0,258.0,3,4,0.6,10,18,45,45,3.376190476190476,4.670634920634921
0007CDDBAF,10,False,0,False,0.6031441224716108,1.0,0.7553660980358963,0.5344044305367082,0.14204962183493006,0.05172413793103448,0.04477611940298507,364.0,432.0,5,5,0.6,19,19,45,45,4.939285714285714,4.964285714285714
0007CDE223,10,False,0,True,0.9999999999999999,0.7670160844012001,1.0,0.5298244479286408,0.18142724723075854,0.05142857142857143,0.04225352112676056,518.0,419.0,5,5,0.8,19,20,45,45,5.088095238095238,5.2936507936507935
0007CDEC0B,10,False,0,True,0.7458952333015174,0.852641551108049,0.8611823715402324,0.5711369939963892,0.1627435293803245,0.05454545454545454,0.0703125,441.0,399.0,4,4,0.8333333333333334,17,18,45,45,4.714285714285714,4.84920634920635
0007CE0327,10,False,0,False,0.1832596414397189,0.2512839356809973,0.21317686390456644,0.49653003222677483,0.05034179646420382,0.10465116279069768,0.10465116279069768,102.0,123.0,4,4,0.6,17,17,45,45,4.642857142857142,4.5396825396825395
0007CA3A72,11,True,0,False,0.8011919089028458,0.5347407192458071,0.8160917023245589,0.432054205744686,0.10145875351880744,0.03643724696356275,0.036585365853658534,328.0,252.0,4,3,0.4,14,10,45,45,3.7956349206349205,3.436111111111111
0007CB0B74,11,False,0,False,0.6693060006552145,0.5941667077312726,0.7150939003149646,0.4444265839764389,0.09138574324786869,0.03765690376569038,0.04205607476635514,279.0,268.0,1,3,0.3333333333333333,3,8,45,45,2.267857142857143,2.600793650793651
0007CB0DBC,11,True,0,False,0.8208292641997006,0.7108472384564651,0.8619270538560683,0.436167276237351,0.10988092461048195,0.03383458646616541,0.03103448275862069,349.0,322.0,5,4,0.3,14,10,45,45,3.8269841269841267,3.569444444444444
0007CB2407,11,True,0,False,0.36137618205085403,0.37769002321789086,0.3841995366884362,0.36820020581504925,0.056979257770535356,0.05844155844155844,0.055900621118012424,154.0,168.0,2,1,0.0,5,4,45,45,2.1785714285714284,2.234523809523809
0007F2B3FF,11,False,0,False,0.6186806225783866,0.8303874835183369,0.6936273976038875,0.4461379974306722,0.09155444504072081,0.04017857142857143,0.03614457831325301,270.0,368.0,2,5,0.5333333333333333,6,18,45,45,3.009920634920635,4.242857142857143
0007F2B59E,11,False,0,True,0.9037800730501487,1.0,0.9907908290210922,0.46507073301064034,0.12784697297316044,0.032490974729241874,0.03225806451612903,405.0,459.0,5,6,0.6190476190476191,17,23,45,45,4.8809523809523805,5.448412698412699
0007F2B8A2,11,True,0,False,0.8955620001238294,0.9193559293329713,0.9730794355601735,0.4516333774475533,0.1265919741388814,0.028481012658227847,0.02608695652173913,399.0,428.0,6,4,0.6,20,16,45,45,4.638888888888889,4.761904761904763
0007F2B9FC,11,False,0,False,0.8288113367748062,0.6241755572466104,0.8549459209599002,0.45020318102793394,0.10753462537698595,0.031141868512110725,0.043478260869565216,346.0,288.0,5,4,0.8,17,15,45,45,4.432142857142857,4.492063492063492
0007F2E37E,11,False,0,True,1.0,0.6747877155106198,1.0,0.46600392218116954,0.1203327434905501,0.031141868512110725,0.04285714285714286,403.0,320.0,5,5,0.7,18,17,45,45,4.686507936507937,4.521825396825396
0007F2ED4,11,False,0,False,0.455275748179665,0.5412924938641913,0.48470400678223513,0.40884957232380165,0.0664345598320079,0.061224489795918366,0.03643724696356275,187.0,247.0,4,4,0.8,16,17,45,45,4.4603174603174605,4.726190476190475
0007CB0A48,12,False,0,True,1.0,0.8305637350732525,1.0,0.9313447177849121,0.16813602033812372,0.04891304347826087,0.061224489795918366,1941.0,1482.0,9,8,0.5555555555555556,34,30,45,45,6.1,5.933333333333334
0007CB0AD4,12,False,0,False,0.6184553108248638,0.804450167761977,0.679313443741993,0.9433342584683008,0.11280044272999262,0.059602649006622516,0.07258064516129033,1168.0,1270.0,6,6,0.6666666666666666,28,27,45,45,5.709126984126984,5.493650793650793
0007CB2ED2,12,False,0,True,0.9447448306589893,1.0,0.9907442678531053,0.7899150886145514,0.17165159617316725,0.034482758620689655,0.021739130434782608,1910.0,1742.0,9,9,0.5555555555555556,33,33,45,45,6.1,6.1
0007CB321B,12,False,0,False,0.20322928013138894,0.38897813991102376,0.2134671623781377,0.8312341193157754,0.048334381940050596,0.054878048780487805,0.05389221556886228,402.0,627.0,2,3,1.0,15,19,45,45,3.833333333333334,4.201984126984127
0007CB39C9,12,False,0,False,0.3935648273625353,0.6654489269653022,0.42934272362601467,0.9275170934962714,0.07782419255680703,0.08333333333333333,0.04712041884816754,752.0,1040.0,3,4,0.9,20,24,45,45,4.735714285714286,5.042857142857144
0007CB464C,12,True,0,False,0.5560730276151542,0.7471174851810625,0.6043413916120776,0.9793106636443353,0.10321885783669188,0.06666666666666667,0.08333333333333333,1069.0,1161.0,4,4,1.0,25,26,45,45,5.392857142857143,5.57936507936508
0007F2B770,12,False,0,False,0.27855651583420327,0.4604368909101463,0.29762727156892227,0.8536554339033668,0.062021036104744735,0.03488372093023256,0.0743801652892562,547.0,764.0,4,3,0.8333333333333334,23,21,45,45,4.773809523809524,4.909920634920635
0007F2B957,12,True,0,False,0.9170783317246318,0.969261545217521,0.9567415499250465,0.8819622063617485,0.1674557763818922,0.04411764705882353,0.043478260869565216,1879.0,1686.0,6,6,0.7142857142857143,27,30,45,45,5.413888888888889,6.034126984126984
0007F2BA9B,12,False,0,False,0.050548314122205215,0.05169460657961054,0.0535814923996614,0.2477294225117661,0.02234165713492661,0.09782608695652174,0.09473684210526316,92.0,95.0,4,4,0.6666666666666667,18,24,45,45,4.069047619047619,5.257142857142857
0007F2CA05,12,False,0,False,0.3419589902657922,0.33058461454275084,0.3650029902756344,0.8791368436113125,0.0662160388036035,0.07142857142857142,0.08256880733944955,632.0,525.0,4,4,1.0,25,26,45,45,5.392857142857142,5.579365079365079
0007CA3B1C,13,False,0,False,0.18406447570770001,0.0881488394515765,0.1875467567257212,0.3832041131103438,0.04481839205655342,0.5294117647058824,0.5,13.0,7.0,1,2,0.6666666666666666,3,5,45,45,1.9083333333333334,2.1607142857142856
0007CB1E1F,13,False,0,False,0.6535250805285499,0.8701448888640199,0.7627421414788015,0.44019278183408006,0.1445705322413852,0.42857142857142855,0.32142857142857145,51.0,41.0,6,5,0.5714285714285714,18,18,45,45,4.394444444444444,4.837301587301587
0007CB2183,13,True,0,False,0.9999999999999999,0.6132497488187123,1.0,0.4330033952758242,0.16423211937310364,0.3103448275862069,0.42857142857142855,62.0,35.0,6,4,0.6666666666666667,19,14,45,45,4.466666666666667,4.357142857142857
0007CB2277,13,True,0,False,0.5917758918507966,0.7782500532092953,0.6081530198916324,0.45651746006942373,0.11002934122522295,0.2647058823529412,0.5294117647058824,40.0,42.0,6,5,0.6666666666666666,20,20,45,45,4.680555555555555,5.158730158730158
0007CB3D9B,13,False,0,False,0.5328210670995933,1.0,0.6375101175755489,0.416861649076411,0.11266092706822797,0.45,0.4090909090909091,38.0,43.0,5,4,0.6,19,15,45,45,4.625,4.25
0007CB3F5E,13,False,0,False,0.3132800241719872,0.7242287552961855,0.3608038017751377,0.42208165044107,0.08614711761373296,0.4090909090909091,0.3103448275862069,26.0,45.0,4,6,0.4285714285714286,11,18,45,45,3.846428571428571,4.227777777777778
0007CB6BC3,13,False,0,False,0.3964943690166753,0.4733560707240593,0.3874401967204755,0.42551824696407536,0.0742419046856027,0.5,0.45,26.0,30.0,3,4,0.6666666666666666,12,14,45,45,3.777777777777778,3.7698412698412698
0007F2945F,13,False,0,False,0.16831610617684065,0.5158566506533986,0.17694734936786002,0.3668050748575171,0.049578014352382446,0.6428571428571429,0.5294117647058824,14.0,26.0,3,3,0.4666666666666667,9,15,45,45,3.0956349206349203,4.103174603174603
