Mouse_RFID,Group_ID,mutant,Timestamp_base3,RC,authority,hub,eigenvector_centrality,constraint,pagerank,incloseness,outcloseness,instrength,outstrength,indegree,outdegree,transitivity,summed cocitation,summed bibcoupling,summed insubcomponent,summed outsubcomponent,summed injaccard,summed outjaccard,out persistance
0007CDADED,4,False,1,False,0.4477474973920526,0.6327978865967243,0.5020561246508689,0.7174273813360689,0.10073932681578415,0.18,0.15517241379310345,193.0,243.0,6,6,0.8666666666666666,32,32,45,45,6.273809523809523,6.273809523809523,5.0
0007CDC443,4,False,1,False,0.4248481319753332,0.47849357957278355,0.46517017069182387,0.6964327990541477,0.08743753599187622,0.1875,0.11842105263157894,168.0,161.0,5,5,0.9,30,27,45,45,6.01984126984127,5.436507936507937,3.0
0007CDEAA7,4,False,1,False,0.40574894388865335,0.4909368166197934,0.44311733872784853,0.595471000747811,0.08044284020036349,0.1875,0.1956521739130435,153.0,176.0,5,5,1.0,29,29,45,45,5.845238095238095,5.803571428571428,3.0
0007CB0942,5,False,1,False,0.4206600359430909,0.2866434922095021,0.39855097721788196,0.6054691468147319,0.06490017128409611,0.0989010989010989,0.12162162162162163,171.0,167.0,1,1,1.0,5,6,45,45,1.8261904761904764,2.106746031746032,1.0
0007CB2224,5,False,1,False,1.0,1.0,0.9999999999999999,0.6180411011799909,0.16016907782829634,0.05625,0.03765690376569038,484.0,637.0,8,8,0.7142857142857143,36,36,45,45,6.688888888888888,6.7,8.0
0007CB3491,5,False,1,False,0.7613089983754157,0.6899962658725258,0.7038950308065735,0.6055720830186746,0.10598101342964021,0.0782608695652174,0.054878048780487805,309.0,409.0,7,8,0.5833333333333334,27,37,45,45,5.411111111111111,6.7,3.0
0007CB4837,5,True,1,False,0.22690219418535168,0.15442251305560878,0.221462301339734,0.5457835895284222,0.04419146414981973,0.10975609756097561,0.125,98.0,90.0,2,2,1.0,14,13,45,45,3.2718253968253963,3.2162698412698414,1.0
0007CD72E3,5,False,1,False,0.9795807796797497,0.5242999058419938,0.8559868526082727,0.6248857036756572,0.12361794459015835,0.06569343065693431,0.043478260869565216,392.0,346.0,6,7,0.9047619047619048,33,37,45,45,6.759920634920634,6.902777777777778,7.0
0007CD77C5,5,True,1,False,0.9241928180991895,0.5424264869438667,0.9195823545319829,0.6342859160916623,0.14171790759003944,0.057692307692307696,0.09375,409.0,326.0,7,5,0.9047619047619048,38,29,45,45,6.947222222222222,6.1726190476190474,4.0
0007CDE223,5,False,1,True,0.925160028260011,0.632162975817416,0.8462286538618045,0.6399920601746772,0.1279602525876406,0.06164383561643835,0.0661764705882353,390.0,383.0,7,7,0.9047619047619048,36,36,45,45,6.947222222222222,6.902777777777778,7.0
0007CDEC0B,5,False,1,False,0.23881768937929648,0.1644382910753672,0.22292907612678012,0.5584325682653999,0.04309040440641104,0.10975609756097561,0.11842105263157894,100.0,101.0,4,4,1.0,26,25,45,45,5.3353174603174605,5.140873015873015,4.0
0007CDEEE2,5,False,1,False,0.9830368734084483,0.4995075037913796,0.9533790870379277,0.6006993611723253,0.1481039292161526,0.0430622009569378,0.07894736842105263,439.0,307.0,6,6,0.7619047619047619,34,28,45,45,6.759920634920634,5.584920634920635,6.0
0007CE0327,5,False,1,False,0.2112073015844966,0.18813154196586987,0.19818204065136363,0.5039949841194507,0.04026783491774556,0.10975609756097561,0.10975609756097561,88.0,114.0,5,5,1.0,31,29,45,45,6.280952380952381,5.904761904761904,5.0
0007CB64B4,6,False,1,False,0.9315810255256386,1.0,1.0,0.48413512992600044,0.26295520979580983,0.3333333333333333,0.20454545454545456,142.0,140.0,9,8,0.5277777777777778,30,30,45,42,5.7,6.200000000000001,8.0
0007CB7051,6,False,1,True,1.0,0.4453122609173205,0.9207812808545691,0.46480675953179634,0.1759580528632121,0.375,0.1875,102.0,57.0,7,4,0.6190476190476191,29,23,45,42,5.3694444444444445,5.847222222222222,4.0
0007CD5116,6,False,1,False,0.06485137799545732,0.12321357848716251,0.05880886898342564,0.35280225440195945,0.02298256886880137,0.13043478260869565,0.47368421052631576,5.0,17.0,1,3,0.6666666666666666,7,19,45,42,2.5313492063492062,4.099206349206349,2.0
0007CD765E,6,False,1,False,0.014568705949053127,0.026223282150104072,0.010939394395916485,0.4257829437838909,0.01757102117300493,0.4090909090909091,0.2903225806451613,2.0,4.0,0,2,1.0,0,13,3,45,1.2428571428571429,3.071031746031746,1.0
0007CD86B3,6,False,1,False,0.8290565869691164,0.7279055619060391,0.7801326185656992,0.37246529572663195,0.19103668340498955,0.28125,0.32142857142857145,110.0,95.0,7,7,0.7619047619047619,28,32,45,42,5.772222222222223,6.569444444444445,6.0
0007CDAD6B,6,False,1,False,0.1506043382031393,0.07229145879874724,0.13389923154126765,0.31657190799303375,0.03623891067856897,0.32142857142857145,0.3,14.0,9.0,2,3,1.0,13,20,45,42,3.419047619047619,4.480158730158731,2.0
0007CDADED,6,False,1,False,0.2035570733396615,0.3057150248534023,0.18329333209200255,0.45237909617128236,0.05521822595492138,0.2903225806451613,0.225,28.0,44.0,6,5,0.7333333333333333,27,26,45,42,5.463888888888889,5.916666666666667,5.0
0007CDC395,6,True,1,False,0.7964675486336144,0.6371172070427957,0.7439786835072815,0.4487922364634898,0.15204541685802217,0.17307692307692307,0.28125,87.0,80.0,5,5,0.9333333333333333,24,28,45,42,5.155555555555555,6.113095238095239,4.0
0007CDC443,6,False,1,False,0.13960636507318505,0.39533240152425453,0.14994770647843392,0.38417148023539094,0.052718553413545505,0.5,0.28125,19.0,52.0,6,5,0.7142857142857143,25,29,45,42,5.065079365079365,6.535714285714286,4.0
0007CDE4F0,6,True,1,False,0.10593903607286273,0.17702919418995644,0.09325363908516476,0.36740791112426424,0.03327535698912407,0.2903225806451613,0.3,13.0,24.0,4,5,0.9333333333333333,21,30,45,42,4.855158730158729,6.273809523809524,4.0
0007ABF555,7,True,1,False,0.15754560985512148,0.27733748325617885,0.13957007622471623,0.4870707278040553,0.04543962826360994,0.1232876712328767,0.13043478260869565,91.0,110.0,3,2,0.5,9,8,45,45,2.8373015873015874,2.884126984126984,2.0
0007ACA781,7,False,1,False,0.21981400260102643,0.7683303494201046,0.23892527634535976,0.5828015949130653,0.06530203560229883,0.09473684210526316,0.09183673469387756,129.0,235.0,6,5,0.5238095238095238,21,19,45,45,4.625,4.73015873015873,3.0
0007CB2224,7,False,1,False,0.17649973077604753,0.37451058636028006,0.1699092072665467,0.5203189223368122,0.04649802864693007,0.17647058823529413,0.1111111111111111,89.0,128.0,1,3,0.6666666666666666,4,9,45,45,2.203968253968254,2.736904761904762,2.0
0007CD38E5,7,False,1,True,0.5158010679593286,1.0,0.6614995224643244,0.6159596337822419,0.1406082808270317,0.10975609756097561,0.08737864077669903,293.0,258.0,6,6,0.7142857142857143,25,25,45,45,5.596031746031746,5.578174603174603,6.0
0007CD72E3,7,False,1,True,0.7917669907740492,0.997369484810077,0.8202486860219786,0.5101739900885623,0.19294413063215263,0.037037037037037035,0.06474820143884892,471.0,332.0,6,6,0.7333333333333333,24,24,45,45,5.3769841269841265,5.361111111111111,6.0
0007CD7FB2,7,True,1,False,0.1670736822619016,0.7870047135713382,0.19019863029326353,0.5641195706475834,0.05587759713666203,0.14754098360655737,0.08035714285714286,101.0,258.0,4,5,0.5333333333333333,13,22,45,45,3.716269841269841,4.811507936507937,2.0
0007CD81D3,7,False,1,True,0.9999999999999999,0.6840676734897262,1.0,0.5861877492324342,0.20472600672643168,0.05660377358490566,0.10112359550561797,501.0,254.0,7,6,0.7142857142857143,28,25,45,45,5.833333333333333,5.851984126984127,5.0
0007CDEAA7,7,False,1,False,0.12823712787974673,0.3016028860768138,0.15933787148355177,0.4526314299967821,0.044379323341796714,0.16981132075471697,0.11538461538461539,68.0,89.0,3,4,0.6,15,18,45,45,3.9285714285714284,4.192460317460316,3.0
0007CDEEE2,7,False,1,False,0.36015618749599154,0.6412316540425652,0.39842838992144564,0.5547078716294122,0.08934343995435438,0.1125,0.06870229007633588,187.0,206.0,5,4,0.9,23,21,45,45,5.15079365079365,5.279761904761904,4.0
0007CE0327,7,False,1,False,0.39681008797889616,0.9936087678678521,0.47642871886095417,0.5341579393514708,0.11488152886873203,0.07563025210084033,0.07758620689655173,245.0,305.0,5,5,0.6666666666666666,20,25,45,45,4.633333333333333,5.765873015873016,4.0
0007CA3A3A,8,False,1,False,0.4442941008302956,0.6507694434770077,0.5052199440083948,0.8167681512137527,0.08567806791546868,0.12,0.10843373493975904,338.0,396.0,4,4,0.4,14,14,45,43,3.8626984126984123,3.819444444444444,2.0
0007CB0942,8,False,1,False,0.36284671705155114,0.46000917625931065,0.37283169193188204,0.7603584391215578,0.06855676168414136,0.1232876712328767,0.0891089108910891,277.0,291.0,2,2,0.3333333333333333,7,5,45,43,2.578968253968254,2.341269841269841,1.0
0007CB30A6,8,True,1,False,0.31852720279970953,0.37584098467533916,0.3552840931538692,0.7216564969080939,0.06325022002887941,0.10588235294117647,0.1232876712328767,234.0,226.0,0,1,,0,3,2,45,1.2,1.5634920634920635,1.0
0007CB486D,8,True,1,False,0.730541249911578,0.852219215543907,0.7804069606725802,0.8066547224938593,0.12691640482980993,0.1,0.08333333333333333,553.0,566.0,6,7,0.5714285714285714,20,25,45,43,5.228174603174604,5.583333333333333,7.0
0007CD5116,8,False,1,False,0.06632130272171637,0.0966690028427564,0.07425039289989675,0.2728874887952551,0.025456682579491675,0.17647058823529413,0.15254237288135594,51.0,59.0,2,1,0.0,7,5,45,43,2.3646825396825397,2.214285714285714,1.0
0007CD86B3,8,False,1,True,0.6826078787606903,0.949227545007387,0.7666570415139787,0.8778246016220338,0.12315464134735929,0.140625,0.08823529411764706,522.0,586.0,5,5,0.9,22,22,45,43,5.553571428571429,5.5357142857142865,5.0
0007CDC91B,8,False,1,False,1.0,0.6790365876488897,1.0,0.7164140272011269,0.1587051644964149,0.05357142857142857,0.07142857142857142,742.0,476.0,6,5,0.8,25,20,45,43,5.807539682539682,5.339285714285714,3.0
0007CDDBAF,8,False,1,True,0.8051674133169482,1.0,0.8872681392095859,0.7780304906045389,0.14350557192975955,0.06206896551724138,0.0967741935483871,628.0,609.0,5,5,0.9,22,22,45,43,5.553571428571429,5.5357142857142865,5.0
0007CDE223,8,False,1,False,0.710197815177383,0.7855594854173283,0.7555805811321947,0.7188486806951366,0.12052477877313778,0.06818181818181818,0.06923076923076923,520.0,515.0,5,5,0.8,21,21,45,43,5.232142857142857,5.339285714285714,5.0
0007CDEC0B,8,False,1,False,0.4481526092979389,0.7561805168946276,0.48807712544084053,0.7279845527141358,0.0842517064155374,0.08411214953271028,0.0782608695652174,337.0,478.0,5,5,0.6,18,19,45,43,4.5773809523809526,4.787698412698413,4.0
0007CA3A3A,10,False,1,False,0.5537947329372638,0.26338312299781824,0.6243230196559535,0.47443415923928073,0.1201080047174541,0.055900621118012424,0.05806451612903226,276.0,203.0,8,6,0.42857142857142855,26,17,45,45,5.144444444444445,4.500793650793651,4.0
0007CB0942,10,False,1,False,0.307138954695659,0.24580697987979863,0.3756341738127066,0.4666220577799921,0.07688550415177559,0.1125,0.09,157.0,142.0,4,4,0.7,16,18,45,45,4.037698412698413,4.430555555555555,4.0
0007CB2302,10,True,1,False,0.12931327205600807,0.1566869554632313,0.1881760915208151,0.39164152432134725,0.056504758673662656,0.11842105263157894,0.10112359550561797,95.0,105.0,3,3,0.5,8,13,45,45,3.0166666666666666,3.7162698412698414,1.0
0007CB30A6,10,True,1,False,0.16287280456254044,0.14767262077732493,0.2347677580004768,0.42085359422726,0.057550252517236354,0.09782608695652174,0.12162162162162163,101.0,95.0,3,3,0.6666666666666666,10,12,45,45,3.1773809523809526,3.680555555555556,2.0
0007CB3713,10,False,1,False,0.19727252004799897,0.20765624036933922,0.25527204015606336,0.517175356879823,0.061846716464406114,0.10465116279069768,0.0891089108910891,117.0,129.0,2,2,0.6666666666666666,9,9,45,45,2.8857142857142852,2.9686507936507938,1.0
0007CB47A6,10,False,1,False,0.2654266889413216,0.3770794665042468,0.3378932441858343,0.49546547730249263,0.07690662334135376,0.08653846153846154,0.09375,149.0,223.0,4,5,0.9,19,24,45,45,4.923809523809523,5.448412698412698,4.0
0007CDDBAF,10,False,1,False,0.4994947025235676,1.0,0.8277233423618262,0.5036952684299313,0.1708730486192133,0.05056179775280899,0.05113636363636364,367.0,490.0,6,6,0.8,25,25,45,45,5.72579365079365,5.794841269841269,5.0
0007CDE223,10,False,1,True,1.0,0.44043713509238286,1.0,0.49890568379047545,0.17095341109754397,0.06206896551724138,0.06382978723404255,430.0,321.0,5,5,0.8,21,23,45,45,5.16468253968254,5.425,5.0
0007CDEC0B,10,False,1,True,0.4943376436696938,0.5506822316913763,0.6891043423390075,0.5400942935238048,0.12858213999550094,0.10465116279069768,0.08823529411764706,279.0,284.0,5,6,0.8,22,26,45,45,5.501984126984127,5.794841269841269,6.0
0007CE0327,10,False,1,False,0.2800289135514466,0.24473448485782515,0.3700942058167064,0.4814841450287895,0.07978954042185316,0.07627118644067797,0.09782608695652174,165.0,144.0,5,5,0.4666666666666667,20,17,45,45,4.847222222222222,4.367063492063492,4.0
0007CA3A72,11,True,1,False,0.2006702177449862,0.5382953985396154,0.2670875084233435,0.4170151979481413,0.06084882942679275,0.25,0.13043478260869565,52.0,75.0,2,3,0.6666666666666666,6,10,45,45,2.507142857142857,3.0801587301587303,1.0
0007CB0B74,11,False,1,False,0.35786509903426644,0.42391708947029455,0.425556929843243,0.43705799207183393,0.08404104832540567,0.11538461538461539,0.16981132075471697,91.0,67.0,6,2,0.6190476190476191,22,8,45,45,4.396031746031746,3.4626984126984124,2.0
0007CB0DBC,11,True,1,False,0.581656996041249,0.9988115048282188,0.647612762199443,0.5181571796540191,0.12956512854079433,0.09090909090909091,0.17307692307692307,154.0,116.0,8,5,0.6428571428571429,28,16,45,45,5.388888888888889,4.73015873015873,4.0
0007CB2407,11,True,1,False,0.17106487944605409,0.6499009895184883,0.17164457212298614,0.4034870714246854,0.04798826139459978,0.20930232558139536,0.13432835820895522,46.0,89.0,2,3,0.5,5,16,45,45,2.4035714285714285,4.003174603174603,2.0
0007F2B3FF,11,False,1,False,0.32188697293995844,0.660983066769427,0.39861684239690787,0.46595367083893513,0.0780108866802156,0.2,0.14285714285714285,78.0,82.0,2,4,0.8,10,17,45,45,3.313095238095238,3.9801587301587302,1.0
0007F2B59E,11,False,1,True,0.5541274984435212,0.9426989910515602,0.639532480290849,0.4571933809917859,0.12414127849539253,0.07964601769911504,0.10714285714285714,143.0,125.0,5,6,0.6190476190476191,19,24,45,45,4.765873015873016,5.220238095238095,5.0
0007F2B8A2,11,True,1,False,0.5412163789164148,0.9715977746672346,0.6203024766883094,0.5497396453746546,0.11935937638903253,0.10975609756097561,0.1323529411764706,135.0,130.0,5,7,0.7142857142857143,20,28,45,45,5.353571428571429,5.741666666666667,5.0
0007F2B9FC,11,False,1,False,0.24824137178539885,0.8255973493495945,0.28782297333372636,0.44649383980149376,0.06451792222872703,0.16666666666666666,0.08256880733944955,63.0,117.0,4,4,1.0,19,19,45,45,4.779365079365079,4.765873015873016,4.0
0007F2E37E,11,False,1,True,1.0,0.9779357668105599,1.0,0.5109248205284961,0.20448548015428558,0.06870229007633588,0.11538461538461539,253.0,177.0,5,5,0.8,22,24,45,45,5.146825396825397,5.5,5.0
0007F2ED4,11,False,1,False,0.3769278080835452,1.0,0.42798719547287745,0.47118481698186143,0.08704178836475425,0.1836734693877551,0.10344827586206896,97.0,134.0,5,5,0.6666666666666667,19,22,45,45,4.663095238095238,5.345238095238096,5.0
0007CB0A48,12,False,1,True,0.7236530651423909,0.7573131876734767,0.9007967743944617,0.4711964041093764,0.15568691605807822,0.07964601769911504,0.0743801652892562,189.0,174.0,9,9,0.75,42,42,45,45,6.999999999999999,7.0,7.0
0007CB0AD4,12,False,1,False,0.3910299279708436,1.0,0.5408617740860082,0.47332752777038145,0.09515105748627879,0.11842105263157894,0.09183673469387756,105.0,197.0,6,9,0.75,30,45,45,45,6.007539682539683,7.0,7.0
0007CB2ED2,12,False,1,True,1.0,0.7407889292427694,1.0,0.4667857575785051,0.17582265998591332,0.0625,0.07692307692307693,236.0,197.0,9,8,0.75,43,36,45,45,6.999999999999999,6.366666666666667,7.0
0007CB321B,12,False,1,False,0.16604635242445973,0.35645226465318514,0.21233800038296882,0.4066416880438146,0.04633284253336658,0.21951219512195122,0.12857142857142856,41.0,80.0,3,4,1.0,23,27,45,45,4.794047619047619,5.188095238095238,3.0
0007CB39C9,12,True,1,False,0.5188717432261342,0.2898678407060687,0.5310581935949551,0.43883196925185675,0.09402052671533762,0.0989010989010989,0.13636363636363635,120.0,70.0,7,3,0.7857142857142857,37,21,45,45,5.855555555555556,5.173809523809525,2.0
0007CB464C,12,True,1,False,0.5909600023427247,0.580968611218367,0.6588694296819118,0.4667023705810814,0.11080099318932146,0.10843373493975904,0.10227272727272728,138.0,130.0,6,7,0.8571428571428571,35,39,45,45,6.562698412698413,6.661111111111111,4.0
0007F2B770,12,True,1,False,0.36649207328006395,0.30628616406241127,0.44141235802173995,0.45061897533610146,0.0833325968927487,0.11842105263157894,0.13846153846153847,93.0,73.0,5,5,0.9333333333333333,31,29,45,45,5.882142857142857,5.442063492063491,3.0
0007F2B957,12,True,1,False,0.31749609178194366,0.49847288075982754,0.39679089567522413,0.4566391895492219,0.07046509708771849,0.140625,0.12162162162162163,75.0,104.0,5,5,0.9333333333333333,33,31,45,45,6.258730158730159,5.773412698412699,3.0
0007F2BA9B,12,False,1,False,0.268378820170678,0.32439304870550506,0.326713003817004,0.43452658433427555,0.06840498902293482,0.140625,0.15,71.0,71.0,5,5,0.9047619047619048,33,30,45,45,6.2408730158730155,5.559126984126984,3.0
0007F2CA05,12,True,1,False,0.5053766529235157,0.4835617258008464,0.595801113497127,0.47301936165305064,0.0999823210283019,0.13846153846153847,0.15517241379310345,118.0,90.0,5,5,1.0,33,32,45,45,6.148412698412698,6.021428571428571,4.0
0007CA3B1C,13,False,1,False,0.4846734578920487,0.3242761497497596,0.6415552174339757,0.44077979349767366,0.10093854814651855,0.6,0.4090909090909091,14.0,11.0,5,5,0.8571428571428571,26,27,45,45,5.25,5.528968253968253,3.0
0007CB1E1F,13,False,1,False,1.0,0.5046989065680617,1.0,0.43122639948547126,0.19392702207036,0.3103448275862069,0.45,32.0,22.0,8,7,0.8571428571428571,36,31,45,45,6.3999999999999995,6.055555555555555,5.0
0007CB2183,13,True,1,False,0.19135892856868475,0.2463956766504317,0.17250340420521146,0.42949128862329344,0.04879557363431101,0.6,0.47368421052631576,7.0,7.0,5,4,0.8571428571428571,22,25,45,45,4.436111111111111,5.6269841269841265,1.0
0007CB2277,13,True,1,False,0.5495245863638033,0.4971610381833878,0.6931666022797238,0.3755752987439993,0.1263383760487756,0.6923076923076923,0.5,17.0,19.0,9,7,0.7222222222222222,38,28,45,45,6.4,5.7333333333333325,4.0
0007CB3D9B,13,False,1,False,0.1846107051874984,0.5675620871654116,0.23073123878221194,0.4115886472646197,0.0435395823760792,0.391304347826087,0.5,5.0,20.0,2,6,1.0,12,33,45,45,3.657142857142857,5.798015873015873,3.0
0007CB3F5E,13,False,1,False,0.3364536445768553,0.29740270642886835,0.44098838910110205,0.3972767120446322,0.08005940015473355,0.5294117647058824,0.42857142857142855,11.0,9.0,5,4,1.0,24,25,45,45,4.8,5.6269841269841265,2.0
0007CB6BC3,13,False,1,False,0.5987116493683969,1.0,0.6290966202211855,0.4056041593635725,0.14920144960113346,0.5,0.45,23.0,31.0,7,6,0.7222222222222222,30,29,45,45,5.519444444444445,5.915873015873016,4.0
0007F2945F,13,False,1,False,0.42545555389393436,0.4959321804339901,0.5659121191864771,0.4100131948741329,0.10224115065749668,0.4090909090909091,0.6,14.0,14.0,5,6,1.0,26,33,45,45,5.476190476190476,6.222222222222221,5.0
0007F2B8A6,13,True,1,False,0.43798608306546544,0.2854065708819805,0.4320375675787928,0.4012435044339424,0.07853901148451843,0.5625,0.6428571428571429,10.0,10.0,5,6,0.8095238095238094,24,29,45,45,5.222222222222222,5.566666666666666,2.0
0007F2E455,13,True,1,False,0.7876019560172504,0.10590512678957097,0.5396776654797326,0.6139793992847568,0.07641988582607356,0.47368421052631576,0.45,14.0,4.0,3,3,1.0,16,18,45,45,3.767460317460317,4.059523809523809,2.0
0007CB0CDD,14,False,1,False,0.0821281223375619,0.1944908042620391,0.15904621133545133,0.45193266377003366,0.060197906070118636,0.45,0.391304347826087,6.0,18.0,4,5,0.7333333333333333,15,20,45,45,4.224206349206349,4.769841269841269,4.0
0007CB0F67,14,True,1,False,0.5041667939626377,0.8363763862704087,0.6829751105889863,0.37871484333826594,0.08630996936044287,0.375,0.6428571428571429,18.0,27.0,4,4,0.5714285714285714,14,15,45,45,3.9333333333333336,4.115873015873016,1.0
0007CB48B4,14,False,1,False,0.19288971570769556,0.43860313413627927,0.34612932917437755,0.4550115044616861,0.0860994456890748,0.36,0.45,16.0,18.0,4,6,0.6666666666666666,15,23,45,45,4.388888888888889,5.023015873015873,2.0
0007CB6DFA,14,True,1,False,0.3794389556702408,0.13341450220787185,0.5448401686620946,0.4681448092942481,0.07139584510592095,0.45,0.2,15.0,7.0,4,2,0.7,16,9,45,45,3.875793650793651,3.302380952380952,2.0
0007F29741,14,False,1,False,0.17907050182767256,0.07510317999209104,0.3248696685405113,0.3857881868394867,0.09400559522693487,0.6,0.45,15.0,6.0,6,3,0.6666666666666667,21,11,45,45,4.513888888888889,3.9325396825396823,2.0
0007F2B88A,14,False,1,False,0.14490295180565327,0.22684645649812574,0.483743628684158,0.4466663773360523,0.07909501608418186,0.3333333333333333,0.5294117647058824,12.0,8.0,1,3,1.0,4,11,45,45,2.3523809523809525,3.074206349206349,2.0
0007F2C687,14,False,1,False,0.14083999476114992,1.0,0.400509279490287,0.40385098907667616,0.10864608327569246,0.45,0.5,16.0,30.0,5,5,0.5238095238095238,16,19,45,45,4.264285714285714,4.628968253968254,2.0
0007F2EEFA,14,False,1,False,0.31094915837115533,0.14901571674358785,0.35179607647125255,0.4128888683558022,0.10502017240475961,0.391304347826087,0.375,18.0,13.0,5,5,0.7333333333333333,19,19,45,45,4.7063492063492065,4.777777777777777,3.0
0007F2F26A,14,False,1,False,1.0,0.2704925629392931,0.8892281247262319,0.441647581751242,0.1566204330901491,0.391304347826087,0.5625,36.0,24.0,5,5,0.6190476190476191,19,15,45,45,4.663095238095238,4.063888888888889,2.0
0007F2F283,14,True,1,False,0.7604269222668589,0.7576815307617307,1.0,0.48200942269333547,0.1526095336927248,0.45,0.45,33.0,34.0,5,5,0.6666666666666667,17,16,45,45,4.3468253968253965,4.176587301587301,5.0
0007CA3A72,15,True,1,False,0.13754718031481175,0.2477245311097012,0.11688172540329422,0.4164301598926584,0.03151385111746612,0.47368421052631576,0.391304347826087,6.0,13.0,1,3,0.6666666666666666,4,12,45,45,2.220238095238095,3.1904761904761902,1.0
0007CB0B74,15,False,1,False,0.03955810095994603,0.14203176408416238,0.06444943788218258,0.41073899735335667,0.025917755048575797,0.45,0.3333333333333333,3.0,9.0,1,2,1.0,4,9,45,45,2.0535714285714284,2.8464285714285715,1.0
0007CB0DBC,15,True,1,True,0.4618675820088189,0.44325880287456637,0.8107419407841134,0.3894176600872255,0.144396184505249,0.42857142857142855,0.47368421052631576,33.0,31.0,6,5,0.6190476190476191,19,16,45,45,4.421825396825397,4.416666666666666,4.0
0007CB2407,15,True,1,False,0.9999999999999999,0.33104941707524377,0.7725906236727679,0.44943091160548476,0.11691056956484204,0.2903225806451613,0.391304347826087,42.0,28.0,6,5,0.7142857142857143,20,19,45,45,4.588492063492064,4.803571428571429,3.0
0007F2B3FF,15,False,1,False,0.15101476175113834,0.3548206597596061,0.3094488315571336,0.3939705012538562,0.06011326191715521,0.4090909090909091,0.5625,12.0,23.0,4,5,0.7333333333333333,16,18,45,45,4.285714285714286,4.3730158730158735,2.0
0007F2B59E,15,False,1,False,0.5318599115752255,0.3237372803005213,0.7946013172951514,0.4029401880325786,0.12817569225957787,0.2903225806451613,0.45,34.0,23.0,6,5,0.8095238095238094,24,21,45,45,5.33531746031746,5.2440476190476195,3.0
0007F2B8A2,15,True,1,False,0.2958359878871175,0.22210276093889628,0.42401658729436015,0.3912433187422852,0.07720690843374213,0.47368421052631576,0.5,17.0,16.0,4,3,0.6666666666666667,14,14,45,45,3.5555555555555554,4.058730158730159,2.0
0007F2B9FC,15,False,1,False,0.6680578221330807,0.3722157807126843,0.7644646034382747,0.44801641754860044,0.13121576962770332,0.391304347826087,0.375,37.0,32.0,5,5,0.7142857142857143,18,22,45,45,4.477777777777778,5.178571428571429,4.0
0007F2E37E,15,False,1,True,0.7182390581847663,0.36090278961151134,1.0,0.42639877262379394,0.1690592698600958,0.3333333333333333,0.47368421052631576,46.0,29.0,5,5,0.8095238095238094,20,20,45,45,4.811507936507936,4.839285714285714,2.0
0007F2E3D4,15,False,1,True,0.3349571128997501,1.0,0.6481626794183651,0.43756326152697944,0.11549073766559273,0.5,0.21428571428571427,28.0,54.0,5,5,0.6666666666666666,15,23,45,45,3.977777777777778,5.392857142857142,5.0
0007CA3B1C,16,False,1,False,0.35797896121224737,0.38461955614589066,0.5206859275035931,0.4122915848210443,0.08012120832417147,0.36,0.32142857142857145,39.0,32.0,2,3,0.6666666666666666,8,15,45,45,2.8428571428571425,4.071428571428571,1.0
0007CB1E1F,16,False,1,False,0.5515612731393985,0.5050914415007389,0.8226228403840097,0.41970950622166336,0.13655714893573082,0.25,0.3333333333333333,67.0,61.0,6,3,0.4761904761904762,21,9,45,45,4.347222222222222,3.5039682539682535,1.0
0007CB2183,16,True,1,False,0.19438614967469037,0.28123877884848136,0.3663513288549636,0.4079610785249761,0.06345395154491786,0.2727272727272727,0.45,27.0,34.0,2,5,0.6666666666666667,8,21,45,45,3.264285714285714,4.444444444444444,5.0
0007CB2277,16,True,1,False,0.4866267210729806,0.5154841486660711,0.8464073640523514,0.4112089593916214,0.13338566281779368,0.3,0.391304347826087,65.0,54.0,5,3,0.7,18,12,45,45,4.2250000000000005,4.071428571428571,1.0
0007CB3D9B,16,False,1,False,0.24722226958840313,0.9999999999999999,0.44447103451849074,0.43120885187231045,0.084746970438793,0.2903225806451613,0.34615384615384615,40.0,94.0,4,6,0.7333333333333333,14,26,45,45,4.242857142857142,5.521825396825396,5.0
0007CB3F5E,16,False,1,False,1.0,0.4301642446405645,1.0,0.43033026825133164,0.16742871278996388,0.20454545454545456,0.14516129032258066,103.0,72.0,7,7,0.5,23,21,45,45,5.136111111111111,4.7444444444444445,3.0
0007CB6BC3,16,False,1,False,0.3775517342270192,0.43967742139755683,0.4978780981742685,0.4132067999924842,0.08681054378203874,0.2647058823529412,0.36,45.0,48.0,4,5,0.8,17,21,45,45,4.591666666666667,4.96031746031746,2.0
0007F2945F,16,False,1,False,0.24285411633307163,0.39083988054063545,0.4075985720654667,0.4453515740949723,0.06984641578546559,0.34615384615384615,0.2571428571428571,32.0,39.0,5,3,0.6,21,12,45,45,4.604761904761904,3.789682539682539,2.0
0007F2B8A6,16,True,1,False,0.5606886730576559,0.3561255339766379,0.586395464574676,0.4403728526487879,0.10302635724099674,0.3333333333333333,0.28125,62.0,47.0,5,5,0.6666666666666666,23,22,45,45,5.386904761904762,5.0964285714285715,4.0
0007F2E455,16,True,1,False,0.36528863343823986,0.29861263798181303,0.4217641835065965,0.4059585182491092,0.07462302834012824,0.4090909090909091,0.3,40.0,39.0,5,5,0.7333333333333333,23,21,45,45,5.386904761904762,5.0587301587301585,2.0
