ID,0007CB0942,0007CB2224,0007CB3491,0007CB4837,0007CD72E3,0007CD77C5,0007CDE223,0007CDEC0B,0007CDEEE2,0007CE0327
0007CB0942,0,15,5,3,6,26,8,2,10,7
0007CB2224,7,0,15,7,14,17,39,3,24,25
0007CB3491,3,22,0,0,7,7,6,0,10,1
0007CB4837,4,1,0,0,2,0,4,1,0,0
0007CD72E3,1,9,15,2,0,21,13,3,8,2
0007CD77C5,9,17,15,6,22,0,13,2,84,12
0007CDE223,7,40,11,2,15,7,0,2,2,19
0007CDEC0B,0,2,3,0,1,1,3,0,1,4
0007CDEEE2,9,9,2,3,1,53,8,3,0,3
0007CE0327,6,26,7,2,3,9,11,0,9,0
