ID,0007CB0942,0007CB2224,0007CB3491,0007CB4837,0007CD72E3,0007CD77C5,0007CDE223,0007CDEC0B,0007CDEEE2,0007CE0327
0007CB0942,0,0.455430735362386,2.66010895192238,1.2810438162819,1.28452531619206,1.0797658704465,0.925977829171943,0,0.934520085145706,1.39689459774524
0007CB2224,0.455430735362386,0,1.26361497531624,1.28210969783517,1.06893992485289,0.905759320830218,2.10425874592699,1.09176992422808,0.848298251931641,2.15409487146138
0007CB3491,2.66010895192238,1.26361497531624,0,1.71940231037304,0.797671854723136,1.12721126345901,0.838857090250963,0.388769496801634,0.615554357534932,0.788472253276099
0007CB4837,1.2810438162819,1.28210969783517,1.71940231037304,0,1.20780792316973,0.494938187409073,1.05684073240637,1.53397917103728,0.590876783020522,0
0007CD72E3,1.28452531619206,1.06893992485289,0.797671854723136,1.20780792316973,0,0.977610084254704,1.1084055204435,3.3117925690409,1.02343117560342,0.563318737400089
0007CD77C5,1.0797658704465,0.905759320830218,1.12721126345901,0.494938187409073,0.977610084254704,0,0.814199894414604,0.366717274321684,2.86083357152767,0.699199538820114
0007CDE223,0.925977829171943,2.10425874592699,0.838857090250963,1.05684073240637,1.1084055204435,0.814199894414604,0,1.21638381052506,0.760422317323555,1.20522286790274
0007CDEC0B,0,1.09176992422808,0.388769496801634,1.53397917103728,3.3117925690409,0.366717274321684,1.21638381052506,0,0.46148692120842,1.58976809054018
0007CDEEE2,0.934520085145706,0.848298251931641,0.615554357534932,0.590876783020522,1.02343117560342,2.86083357152767,0.760422317323555,0.46148692120842,0,0.374116987339294
0007CE0327,1.39689459774524,2.15409487146138,0.788472253276099,0,0.563318737400089,0.699199538820114,1.20522286790274,1.58976809054018,0.374116987339294,0
