ID,0007CB0942,0007CB2224,0007CB3491,0007CB4837,0007CD72E3,0007CD77C5,0007CDE223,0007CDEC0B,0007CDEEE2,0007CE0327
0007CB0942,0,10,11,3,11,16,22,2,11,4
0007CB2224,24,0,11,2,23,20,64,4,19,22
0007CB3491,10,10,0,3,7,11,6,4,3,1
0007CB4837,1,0,4,0,2,3,8,0,2,1
0007CD72E3,7,16,10,3,0,10,17,1,14,11
0007CD77C5,8,19,20,8,21,0,28,10,58,8
0007CDE223,11,52,14,4,14,21,0,3,4,16
0007CDEC0B,1,4,2,1,4,6,8,0,0,4
0007CDEEE2,6,9,3,1,4,46,8,1,0,2
0007CE0327,6,17,4,2,9,8,9,5,12,0
