ID,0007CB0A48,0007CB0AD4,0007CB2ED2,0007CB321B,0007CB39C9,0007CB464C,0007F2B770,0007F2B957,0007F2BA9B,0007F2CA05
0007CB0A48,0,149.6,411.1,57.4,39.8,181.233333333333,141.4,217.9,114.4,146.166666666667
0007CB0AD4,149.6,0,209.733333333333,64.4,55.4,225.733333333333,47.1,284.533333333333,79.4,74.5333333333333
0007CB2ED2,411.1,209.733333333333,0,89.1333333333333,53.8,170.166666666667,84.1666666666667,374.4,149.233333333333,150.433333333333
0007CB321B,57.4,64.4,89.1333333333333,0,0,26.4333333333333,31.7666666666667,29.9666666666667,119.366666666667,111.9
0007CB39C9,39.8,55.4,53.8,0,0,14.0333333333333,10.6,17.3333333333333,101.866666666667,8.56666666666667
0007CB464C,181.233333333333,225.733333333333,170.166666666667,26.4333333333333,14.0333333333333,0,180.133333333333,134.033333333333,60.2333333333333,114.7
0007F2B770,141.4,47.1,84.1666666666667,31.7666666666667,10.6,180.133333333333,0,69.5666666666667,218.633333333333,154.333333333333
0007F2B957,217.9,284.533333333333,374.4,29.9666666666667,17.3333333333333,134.033333333333,69.5666666666667,0,47.7666666666667,80.2
0007F2BA9B,114.4,79.4,149.233333333333,119.366666666667,101.866666666667,60.2333333333333,218.633333333333,47.7666666666667,0,44.9666666666667
0007F2CA05,146.166666666667,74.5333333333333,150.433333333333,111.9,8.56666666666667,114.7,154.333333333333,80.2,44.9666666666667,0
