ID,0007CB0A48,0007CB0AD4,0007CB2ED2,0007CB321B,0007CB39C9,0007CB464C,0007F2B770,0007F2B957,0007F2BA9B,0007F2CA05
0007CB0A48,0,2,12,1,4,5,3,3,1,6
0007CB0AD4,9,0,25,1,3,12,1,9,7,2
0007CB2ED2,18,14,0,0,12,11,0,8,10,4
0007CB321B,0,2,0,0,0,1,0,2,1,1
0007CB39C9,3,5,6,0,0,1,0,0,4,2
0007CB464C,2,2,4,3,1,0,2,2,1,2
0007F2B770,5,1,4,0,2,2,0,2,4,4
0007F2B957,4,6,5,3,0,3,0,0,8,1
0007F2BA9B,2,0,4,2,6,1,2,3,0,2
0007F2CA05,4,2,4,0,0,3,2,1,3,0
