ID,0007CB0A48,0007CB0AD4,0007CB2ED2,0007CB321B,0007CB39C9,0007CB464C,0007F2B770,0007F2B957,0007F2BA9B,0007F2CA05
0007CB0A48,0,116.766666666667,150.133333333333,49.4333333333333,31.1333333333333,104.8,37.0333333333333,58.0666666666667,24.7666666666667,64.3666666666667
0007CB0AD4,116.766666666667,0,115.066666666667,22.4,130.433333333333,149.8,38.2666666666667,39.9,17.0333333333333,54.1666666666667
0007CB2ED2,150.133333333333,115.066666666667,0,27.0666666666667,30.7,19.5333333333333,45.6,48.3,27.8666666666667,33.8666666666667
0007CB321B,49.4333333333333,22.4,27.0666666666667,0,20.8333333333333,18,0,17.4666666666667,13.4333333333333,0
0007CB39C9,31.1333333333333,130.433333333333,30.7,20.8333333333333,0,15.1333333333333,17.1666666666667,248.033333333333,28.9,27.6666666666667
0007CB464C,104.8,149.8,19.5333333333333,18,15.1333333333333,0,30.6,75.9,23.3333333333333,48.9666666666667
0007F2B770,37.0333333333333,38.2666666666667,45.6,0,17.1666666666667,30.6,0,30.2666666666667,47.8333333333333,10.9
0007F2B957,58.0666666666667,39.9,48.3,17.4666666666667,248.033333333333,75.9,30.2666666666667,0,11.8333333333333,9.63333333333333
0007F2BA9B,24.7666666666667,17.0333333333333,27.8666666666667,13.4333333333333,28.9,23.3333333333333,47.8333333333333,11.8333333333333,0,39.5
0007F2CA05,64.3666666666667,54.1666666666667,33.8666666666667,0,27.6666666666667,48.9666666666667,10.9,9.63333333333333,39.5,0
