ID,0007CB0A48,0007CB0AD4,0007CB2ED2,0007CB321B,0007CB39C9,0007CB464C,0007F2B770,0007F2B957,0007F2BA9B,0007F2CA05
0007CB0A48,0,10,23,2,3,18,5,29,8,11
0007CB0AD4,19,0,21,8,3,13,6,19,12,2
0007CB2ED2,38,27,0,10,9,14,2,29,6,4
0007CB321B,5,7,6,0,0,3,1,2,4,1
0007CB39C9,7,7,6,2,0,2,8,10,10,3
0007CB464C,32,11,25,3,0,0,2,11,0,6
0007F2B770,1,11,0,0,2,8,0,5,6,10
0007F2B957,30,10,31,6,10,13,8,0,8,5
0007F2BA9B,4,6,6,5,11,3,8,2,0,4
0007F2CA05,8,10,7,4,6,4,2,3,3,0
