ID,0007CB0A48,0007CB0AD4,0007CB2ED2,0007CB321B,0007CB39C9,0007CB464C,0007F2B770,0007F2B957,0007F2BA9B,0007F2CA05
0007CB0A48,0,1.89032258064516,2.51392405063291,2.58518518518519,2,2.22558139534884,2.16862745098039,2.625,1.82916666666667,1.50392156862745
0007CB0AD4,1.89032258064516,0,2.86851851851852,2.41929824561404,4.5505376344086,2.44509803921569,2.61538461538462,2.81428571428571,1.58222222222222,2.01851851851852
0007CB2ED2,2.51392405063291,2.86851851851852,0,2.87047619047619,1.98571428571429,1.88205128205128,3.83777777777778,3.01203703703704,3.57333333333333,2.62307692307692
0007CB321B,2.58518518518519,2.41929824561404,2.87047619047619,0,1.63333333333333,2.36666666666667,2.69333333333333,1.58666666666667,2.05,2.44444444444444
0007CB39C9,2,4.5505376344086,1.98571428571429,1.63333333333333,0,3.6,2.03055555555556,2.29583333333333,1.52592592592593,2.87948717948718
0007CB464C,2.22558139534884,2.44509803921569,1.88205128205128,2.36666666666667,3.6,0,1.90606060606061,2.14,1.60833333333333,1.68888888888889
0007F2B770,2.16862745098039,2.61538461538462,3.83777777777778,2.69333333333333,2.03055555555556,1.90606060606061,0,1.7037037037037,1.46470588235294,2.00666666666667
0007F2B957,2.625,2.81428571428571,3.01203703703704,1.58666666666667,2.29583333333333,2.14,1.7037037037037,0,2.05555555555556,0
0007F2BA9B,1.82916666666667,1.58222222222222,3.57333333333333,2.05,1.52592592592593,1.60833333333333,1.46470588235294,2.05555555555556,0,2.05185185185185
0007F2CA05,1.50392156862745,2.01851851851852,2.62307692307692,2.44444444444444,2.87948717948718,1.68888888888889,2.00666666666667,0,2.05185185185185,0
