ID,0007CB0A48,0007CB0AD4,0007CB2ED2,0007CB321B,0007CB39C9,0007CB464C,0007F2B770,0007F2B957,0007F2BA9B,0007F2CA05
0007CB0A48,0,2,5,0,5,7,7,1,1,1
0007CB0AD4,10,0,18,3,2,2,13,5,0,8
0007CB2ED2,6,13,0,0,3,5,3,10,2,7
0007CB321B,1,4,3,0,3,4,1,0,0,0
0007CB39C9,10,3,2,4,0,1,1,7,1,1
0007CB464C,17,8,4,3,2,0,5,2,0,1
0007F2B770,3,3,3,3,1,7,0,0,1,4
0007F2B957,5,5,14,0,1,4,0,0,0,1
0007F2BA9B,0,0,7,0,1,0,0,0,0,0
0007F2CA05,6,4,5,0,0,1,2,4,1,0
