ID,0007CB0A48,0007CB0AD4,0007CB2ED2,0007CB321B,0007CB39C9,0007CB464C,0007F2B770,0007F2B957,0007F2BA9B,0007F2CA05
0007CB0A48,0,3.33619047619048,2.58850574712644,2.47166666666667,1.94583333333333,1.94074074074074,2.6452380952381,2.76507936507937,1.54791666666667,2.38395061728395
0007CB0AD4,3.33619047619048,0,2.13086419753086,1.6,5.92878787878788,3.56666666666667,2.39166666666667,2.66,1.89259259259259,2.35507246376812
0007CB2ED2,2.58850574712644,2.13086419753086,0,2.08205128205128,2.19285714285714,1.5025641025641,1.9,2.1,2.78666666666667,2.41904761904762
0007CB321B,2.47166666666667,1.6,2.08205128205128,0,1.6025641025641,3,0,1.74666666666667,1.34333333333333,0
0007CB39C9,1.94583333333333,5.92878787878788,2.19285714285714,1.6025641025641,0,2.52222222222222,1.56060606060606,9.92133333333333,1.80625,1.84444444444444
0007CB464C,1.94074074074074,3.56666666666667,1.5025641025641,3,2.52222222222222,0,1.53,2.61724137931034,2.12121212121212,2.72037037037037
0007F2B770,2.6452380952381,2.39166666666667,1.9,0,1.56060606060606,1.53,0,3.02666666666667,1.70833333333333,1.3625
0007F2B957,2.76507936507937,2.66,2.1,1.74666666666667,9.92133333333333,2.61724137931034,3.02666666666667,0,2.36666666666667,1.92666666666667
0007F2BA9B,1.54791666666667,1.89259259259259,2.78666666666667,1.34333333333333,1.80625,2.12121212121212,1.70833333333333,2.36666666666667,0,3.03846153846154
0007F2CA05,2.38395061728395,2.35507246376812,2.41904761904762,0,1.84444444444444,2.72037037037037,1.3625,1.92666666666667,3.03846153846154,0
