ID,0007CB0A48,0007CB0AD4,0007CB2ED2,0007CB321B,0007CB39C9,0007CB464C,0007F2B770,0007F2B957,0007F2BA9B,0007F2CA05
0007CB0A48,0,2.85694444444444,3.02508591065292,2.27777777777778,2.45294117647059,2.90321285140562,2.64375,7.2447619047619,1.63703703703704,1.69777777777778
0007CB0AD4,2.85694444444444,0,2.62867383512545,2.10952380952381,2.25652173913043,2.00588235294118,1.92833333333333,3.30555555555556,2.6037037037037,2.38245614035088
0007CB2ED2,3.02508591065292,2.62867383512545,0,3.2,2.345,2.60862068965517,1.67878787878788,4.44973544973545,2.32222222222222,1.4
0007CB321B,2.27777777777778,2.10952380952381,3.2,0,1.84,3.43333333333333,2.175,2.87575757575758,1.65666666666667,0
0007CB39C9,2.45294117647059,2.25652173913043,2.345,1.84,0,1.425,1.46,3.26458333333333,1.67666666666667,1.7962962962963
0007CB464C,2.90321285140562,2.00588235294118,2.60862068965517,3.43333333333333,1.425,0,3.11851851851852,6.94104938271605,1.65185185185185,1.48148148148148
0007F2B770,2.64375,1.92833333333333,1.67878787878788,2.175,1.46,3.11851851851852,0,3.86888888888889,1.505,1.50416666666667
0007F2B957,7.2447619047619,3.30555555555556,4.44973544973545,2.87575757575758,3.26458333333333,6.94104938271605,3.86888888888889,0,1.97333333333333,2.1952380952381
0007F2BA9B,1.63703703703704,2.6037037037037,2.32222222222222,1.65666666666667,1.67666666666667,1.65185185185185,1.505,1.97333333333333,0,1.73333333333333
0007F2CA05,1.69777777777778,2.38245614035088,1.4,0,1.7962962962963,1.48148148148148,1.50416666666667,2.1952380952381,1.73333333333333,0
