ID,0007CB0A48,0007CB0AD4,0007CB2ED2,0007CB321B,0007CB39C9,0007CB464C,0007F2B770,0007F2B957,0007F2BA9B,0007F2CA05
0007CB0A48,0,1.3511030247656,0.68248157607019,0.820986736306028,2.07295097447376,2.8876965454961,1.15499075767088,0.91038836773206,0.741664262810296,0.450502468795585
0007CB0AD4,1.3511030247656,0,1.76848150104774,0.398092656465571,1.57787762888715,0.636591479579085,0,0.942510541667203,1.72974169232476,2.07438980757963
0007CB2ED2,0.68248157607019,1.76848150104774,0,1.72399801847517,0.817774638535775,0.584667152735143,0.950742308271044,1.81682038621643,0.80695052955974,0.763783063970243
0007CB321B,0.820986736306028,0.398092656465571,1.72399801847517,0,0.689905609654983,0.738331933441829,1.45544058474304,1.30746245855703,0,1.27711869854775
0007CB39C9,2.07295097447376,1.57787762888715,0.817774638535775,0.689905609654983,0,1.62328677154412,0.169547938068186,0.620089971738264,3.68727845013778,0
0007CB464C,2.8876965454961,0.636591479579085,0.584667152735143,0.738331933441829,1.62328677154412,0,0.627674818146293,1.24210118261247,0.648817822236891,0.745539317472075
0007F2B770,1.15499075767088,0,0.950742308271044,1.45544058474304,0.169547938068186,0.627674818146293,0,1.42747310068226,2.17051860061777,2.5999896828978
0007F2B957,0.91038836773206,0.942510541667203,1.81682038621643,1.30746245855703,0.620089971738264,1.24210118261247,1.42747310068226,0,0.600869996331972,0.722382685786026
0007F2BA9B,0.741664262810296,1.72974169232476,0.80695052955974,0,3.68727845013778,0.648817822236891,2.17051860061777,0.600869996331972,0,0.326813791094513
0007F2CA05,0.450502468795585,2.07438980757963,0.763783063970243,1.27711869854775,0,0.745539317472075,2.5999896828978,0.722382685786026,0.326813791094513,0
