ID,0007CB0A48,0007CB0AD4,0007CB2ED2,0007CB321B,0007CB39C9,0007CB464C,0007F2B770,0007F2B957,0007F2BA9B,0007F2CA05
0007CB0A48,0,0.479174097678833,0.417313163056763,0.422251592415147,0.349577426137649,0.454735744679131,0.366858633745904,0.462153931784489,0.141182393555811,0.523005257566265
0007CB0AD4,0.287306461570743,0,0.191445091454335,0.20678451456578,0.22287943572761,0.332926548375756,0.197308218524292,0.272831716162962,0.150747986191024,0.290494156746302
0007CB2ED2,0.409918125728858,0.313636944861329,0,0.314022431484848,0.462480113625828,0.357341727650736,0.317973845811193,0.44207532999017,0.33810414269275,0.378047617750416
0007CB321B,0.0928217771841542,0.0758131490217984,0.0702755440531577,0,0.0810956140578586,0.0878574690163211,0.134289986954723,0.0850205245947262,0.188147295742232,0.053624451769321
0007CB39C9,0.190191228275475,0.202239062110924,0.25615635045342,0.200708555904327,0,0.167895776844777,0.21984154761526,0.179551402469374,0.169303797468354,0.28309815031736
0007CB464C,0.227046755898458,0.277237884365599,0.181637243121669,0.199552104557887,0.154080925026979,0,0.144707117630214,0.226580465152788,0.0822784810126581,0.201238115993353
0007F2B770,0.11631472970192,0.10433477579094,0.102634254552177,0.193687244158085,0.128114604849865,0.0918902973705797,0,0.159092814697072,0.207134637514384,0.0721212781606691
0007F2B957,0.52267784148915,0.514624231941799,0.508989329471814,0.437413954512914,0.373240820746355,0.513231960366752,0.567494988704698,0,0.2420166858458,0.482347653164075
0007F2BA9B,0.00396055185437758,0.00705301199954237,0.0096558523585051,0.0240101327165593,0.00872960835431678,0.00462280123975123,0.0183270228133253,0.00600306486342806,0,0.00209757825056526
0007F2CA05,0.154943729092604,0.143533505171984,0.114019574616673,0.0722690309671973,0.154155093322257,0.119404854749484,0.0673899901364981,0.126351581580135,0.0221518987341773,0
