ID,0007CB0A48,0007CB0AD4,0007CB2ED2,0007CB321B,0007CB39C9,0007CB464C,0007F2B770,0007F2B957,0007F2BA9B,0007F2CA05
0007CB0A48,0,15.7666666666667,113.833333333333,0,17.7333333333333,52.9333333333333,11.7666666666667,6.5,5.46666666666667,9.2
0007CB0AD4,15.7666666666667,0,206.1,0,28.5,60.4666666666667,41.3666666666667,7.7,4.96666666666667,25.2
0007CB2ED2,113.833333333333,206.1,0,10.4333333333333,23.4,33.5,72.2666666666667,88.3333333333333,39.6333333333333,52.4333333333333
0007CB321B,0,0,10.4333333333333,0,0,10.5666666666667,8.8,0,22.9,9.7
0007CB39C9,17.7333333333333,28.5,23.4,0,0,20.5333333333333,22.9333333333333,13.5,8.4,46.7333333333333
0007CB464C,52.9333333333333,60.4666666666667,33.5,10.5666666666667,20.5333333333333,0,9.73333333333333,7.4,0,19.0333333333333
0007F2B770,11.7666666666667,41.3666666666667,72.2666666666667,8.8,22.9333333333333,9.73333333333333,0,28.7,16.0666666666667,37.7666666666667
0007F2B957,6.5,7.7,88.3333333333333,0,13.5,7.4,28.7,0,17.1,4.13333333333333
0007F2BA9B,5.46666666666667,4.96666666666667,39.6333333333333,22.9,8.4,0,16.0666666666667,17.1,0,6.53333333333333
0007F2CA05,9.2,25.2,52.4333333333333,9.7,46.7333333333333,19.0333333333333,37.7666666666667,4.13333333333333,6.53333333333333,0
