ID,0007CB0A48,0007CB0AD4,0007CB2ED2,0007CB321B,0007CB39C9,0007CB464C,0007F2B770,0007F2B957,0007F2BA9B,0007F2CA05
0007CB0A48,0,4,14,6,5,11,5,6,3,6
0007CB0AD4,9,0,19,1,13,7,6,3,2,9
0007CB2ED2,24,9,0,3,6,0,9,7,4,4
0007CB321B,5,6,1,0,6,2,0,1,2,0
0007CB39C9,4,2,5,4,0,2,4,3,5,4
0007CB464C,12,9,6,0,2,0,3,7,5,4
0007F2B770,3,1,3,0,1,6,0,1,8,1
0007F2B957,7,5,9,3,4,17,7,0,1,2
0007F2BA9B,9,1,2,0,2,3,5,1,0,4
0007F2CA05,3,1,3,0,6,6,1,1,0,0
