ID,0007CB0A48,0007CB0AD4,0007CB2ED2,0007CB321B,0007CB39C9,0007CB464C,0007F2B770,0007F2B957,0007F2BA9B,0007F2CA05
0007CB0A48,0,69.6666666666667,40.4,15.9333333333333,45.5666666666667,88.5,41.0666666666667,19.6333333333333,3.56666666666667,52.1333333333333
0007CB0AD4,69.6666666666667,0,133.733333333333,34.8,17.7333333333333,52.9666666666667,123.066666666667,76.7,0,24.6
0007CB2ED2,40.4,133.733333333333,0,19.5,28.5333333333333,31.3333333333333,21.1666666666667,106.933333333333,46.3,30.1
0007CB321B,15.9333333333333,34.8,19.5,0,15.5666666666667,22.7333333333333,25.1666666666667,0,0,0
0007CB39C9,45.5666666666667,17.7333333333333,28.5333333333333,15.5666666666667,0,13.3333333333333,13.9333333333333,48.6666666666667,13.9,13.7333333333333
0007CB464C,88.5,52.9666666666667,31.3333333333333,22.7333333333333,13.3333333333333,0,69.9,15.5666666666667,0,37.7
0007F2B770,41.0666666666667,123.066666666667,21.1666666666667,25.1666666666667,13.9333333333333,69.9,0,0,15.7333333333333,27
0007F2B957,19.6333333333333,76.7,106.933333333333,0,48.6666666666667,15.5666666666667,0,0,0,21.7333333333333
0007F2BA9B,3.56666666666667,0,46.3,0,13.9,0,15.7333333333333,0,0,1.53333333333333
0007F2CA05,52.1333333333333,24.6,30.1,0,13.7333333333333,37.7,27,21.7333333333333,1.53333333333333,0
