ID,0007CB0A48,0007CB0AD4,0007CB2ED2,0007CB321B,0007CB39C9,0007CB464C,0007F2B770,0007F2B957,0007F2BA9B,0007F2CA05
0007CB0A48,0,1.15774020453829,2.0237902716855,1.95744578236941,0.387513409525296,1.46419242639568,0.889782437510176,0.738387626115935,0.584039274093471,1.45233219964062
0007CB0AD4,1.15774020453829,0,1.48309980413128,0.827867149820031,1.55685704371425,1.99860599086397,0.865414018463178,0.48562243410133,0.377349318027032,1.15336840842432
0007CB2ED2,2.0237902716855,1.48309980413128,0,1.50785847989444,0.503290983763211,0.362991366428726,1.50898474543928,0.81257276826884,0.909460202006293,1.04579626939077
0007CB321B,1.95744578236941,0.827867149820031,1.50785847989444,0,1.03347443469462,1.05642274018178,0,0.906384199099785,1.69114236113762,0
0007CB39C9,0.387513409525296,1.55685704371425,0.503290983763211,1.03347443469462,0,0.257529443896453,0.51128586174884,3.83124214988655,0.846845928045513,0.771379545488551
0007CB464C,1.46419242639568,1.99860599086397,0.362991366428726,1.05642274018178,0.257529443896453,0,1.06157998435022,1.32674447042513,0.799217757046552,1.58292657862532
0007F2B770,0.889782437510176,0.865414018463178,1.50898474543928,0,0.51128586174884,1.06157998435022,0,0.936467867112074,3.29052598211775,0.68425075803486
0007F2B957,0.738387626115935,0.48562243410133,0.81257276826884,0.906384199099785,3.83124214988655,1.32674447042513,0.936467867112074,0,0.360782960940268,0.278446627135102
0007F2BA9B,0.584039274093471,0.377349318027032,0.909460202006293,1.69114236113762,0.846845928045513,0.799217757046552,3.29052598211775,0.360782960940268,0,2.47711675940898
0007F2CA05,1.45233219964062,1.15336840842432,1.04579626939077,0,0.771379545488551,1.58292657862532,0.68425075803486,0.278446627135102,2.47711675940898,0
