ID,0007CB0A48,0007CB0AD4,0007CB2ED2,0007CB321B,0007CB39C9,0007CB464C,0007F2B770,0007F2B957,0007F2BA9B,0007F2CA05
0007CB0A48,0,33,24,28,4,43,9,14,12,13
0007CB0AD4,33,0,37,30,13,33,33,0,8,13
0007CB2ED2,24,37,0,9,4,25,4,9,7,1
0007CB321B,28,30,9,0,0,14,14,5,20,5
0007CB39C9,4,13,4,0,0,6,6,2,7,7
0007CB464C,43,33,25,14,6,0,13,12,10,8
0007F2B770,9,33,4,14,6,13,0,14,19,18
0007F2B957,14,0,9,5,2,12,14,0,8,0
0007F2BA9B,12,8,7,20,7,10,19,8,0,2
0007F2CA05,13,13,1,5,7,8,18,0,2,0
