ID,0007CB0A48,0007CB0AD4,0007CB2ED2,0007CB321B,0007CB39C9,0007CB464C,0007F2B770,0007F2B957,0007F2BA9B,0007F2CA05
0007CB0A48,0,53.5729457862069,52.9361937716981,55.5362201,67.5752891875,30.05825522,72.94245888,57.8328009,52.90230576,15.189697584
0007CB0AD4,53.5729457862069,0,20.3883308234568,21.7727848222222,37.65093578,32.8268298296296,58.695024425,60.16200723,56.4994542909091,52.82954971
0007CB2ED2,52.9361937716981,20.3883308234568,0,0,17.4885768290909,68.941945592,55.86283351,56.2731698090909,29.0137354344828,52.7977125291667
0007CB321B,55.5362201,21.7727848222222,0,0,0,52.6087118444444,0,12.82162,25.1016987727273,1.2587655
0007CB39C9,67.5752891875,37.65093578,17.4885768290909,0,0,68.216376175,56.3923271,0,33.9661754421053,33.8217490142857
0007CB464C,30.05825522,32.8268298296296,68.941945592,52.6087118444444,68.216376175,0,28.4229171090909,47.00897431,71.97298194,32.4935977153846
0007F2B770,72.94245888,58.695024425,55.86283351,0,56.3923271,28.4229171090909,0,33.4188689166667,19.3419089125,5.19727129473684
0007F2B957,57.8328009,60.16200723,56.2731698090909,12.82162,0,47.00897431,33.4188689166667,0,51.7217722,25.2024108
0007F2BA9B,52.90230576,56.4994542909091,29.0137354344828,25.1016987727273,33.9661754421053,71.97298194,19.3419089125,51.7217722,0,61.4589417272727
0007F2CA05,15.189697584,52.82954971,52.7977125291667,1.2587655,33.8217490142857,32.4935977153846,5.19727129473684,25.2024108,61.4589417272727,0
