ID,0007CB0A48,0007CB0AD4,0007CB2ED2,0007CB321B,0007CB39C9,0007CB464C,0007F2B770,0007F2B957,0007F2BA9B,0007F2CA05
0007CB0A48,0,19,19,7,19,35,15,10,2,27
0007CB0AD4,19,0,49,13,9,22,30,15,0,13
0007CB2ED2,19,49,0,11,13,13,12,32,21,16
0007CB321B,7,13,11,0,10,10,10,0,0,0
0007CB39C9,19,9,13,10,0,5,8,21,8,8
0007CB464C,35,22,13,10,5,0,27,7,0,18
0007F2B770,15,30,12,10,8,27,0,0,9,13
0007F2B957,10,15,32,0,21,7,0,0,0,9
0007F2BA9B,2,0,21,0,8,0,9,0,0,1
0007F2CA05,27,13,16,0,8,18,13,9,1,0
