ID,0007CB0A48,0007CB0AD4,0007CB2ED2,0007CB321B,0007CB39C9,0007CB464C,0007F2B770,0007F2B957,0007F2BA9B,0007F2CA05
0007CB0A48,0,75.6,120.6,33.9,36.4,92.6666666666667,63.9666666666667,134.966666666667,10.5333333333333,11.9
0007CB0AD4,75.6,0,283.733333333333,15.4,26.3,19.2,0,127.333333333333,23.4,51.8333333333333
0007CB2ED2,120.6,283.733333333333,0,228.233333333333,51.7333333333333,61.9666666666667,161.8,642.8,42.5,70.5666666666667
0007CB321B,33.9,15.4,228.233333333333,0,7.5,15.3666666666667,54.1,143.166666666667,0,21.2333333333333
0007CB39C9,36.4,26.3,51.7333333333333,7.5,0,13.2,2.6,31.9,11.1,0
0007CB464C,92.6666666666667,19.2,61.9666666666667,15.3666666666667,13.2,0,18,108.4,4.16666666666667,9.33333333333333
0007F2B770,63.9666666666667,0,161.8,54.1,2.6,18,0,202.266666666667,26.7,60.4666666666667
0007F2B957,134.966666666667,127.333333333333,642.8,143.166666666667,31.9,108.4,202.266666666667,0,25.6333333333333,54.5
0007F2BA9B,10.5333333333333,23.4,42.5,0,11.1,4.16666666666667,26.7,25.6333333333333,0,1.56666666666667
0007F2CA05,11.9,51.8333333333333,70.5666666666667,21.2333333333333,0,9.33333333333333,60.4666666666667,54.5,1.56666666666667,0
