ID,0007CB0A48,0007CB0AD4,0007CB2ED2,0007CB321B,0007CB39C9,0007CB464C,0007F2B770,0007F2B957,0007F2BA9B,0007F2CA05
0007CB0A48,0,41.9333333333333,401.4,31.7,6.5,254.933333333333,72.2666666666667,41.8,62.5666666666667,36.6666666666667
0007CB0AD4,41.9333333333333,0,412.1,39.9666666666667,16.1666666666667,31.9666666666667,19.3666666666667,74.0666666666667,16.2333333333333,14.6
0007CB2ED2,401.4,412.1,0,151.166666666667,30.7,729.066666666667,37.9,302.266666666667,70.2,102.1
0007CB321B,31.7,39.9666666666667,151.166666666667,0,32.1666666666667,37.9666666666667,14.6,8.76666666666667,34.6,29.0333333333333
0007CB39C9,6.5,16.1666666666667,30.7,32.1666666666667,0,15.9666666666667,5.8,29.6,17.4666666666667,13.9666666666667
0007CB464C,254.933333333333,31.9666666666667,729.066666666667,37.9666666666667,15.9666666666667,0,208.966666666667,50.8333333333333,64.0666666666667,12.8333333333333
0007F2B770,72.2666666666667,19.3666666666667,37.9,14.6,5.8,208.966666666667,0,21.6,93.8333333333333,33.2
0007F2B957,41.8,74.0666666666667,302.266666666667,8.76666666666667,29.6,50.8333333333333,21.6,0,25.3,0
0007F2BA9B,62.5666666666667,16.2333333333333,70.2,34.6,17.4666666666667,64.0666666666667,93.8333333333333,25.3,0,21
0007F2CA05,36.6666666666667,14.6,102.1,29.0333333333333,13.9666666666667,12.8333333333333,33.2,0,21,0
