ID,0007CB0A48,0007CB0AD4,0007CB2ED2,0007CB321B,0007CB39C9,0007CB464C,0007F2B770,0007F2B957,0007F2BA9B,0007F2CA05
0007CB0A48,0,50.2806920409836,50.9726372382114,57.33143784,54.55987335,45.6738378166667,50.3639505285714,54.4222581825,59.2658670021739,48.6420525590164
0007CB0AD4,50.2806920409836,0,35.9721144431193,33.1126267766667,54.4873708133333,24.9522395666667,43.8838231863636,51.3549899465116,56.336729275,51.1672547842105
0007CB2ED2,50.9726372382114,35.9721144431193,0,53.9025265488889,31.4905431238095,51.1935720972603,57.5747530833333,54.0932789704,27.4005324271186,58.4419721383333
0007CB321B,57.33143784,33.1126267766667,53.9025265488889,0,0,40.9252670625,28.0376368466667,65.1710899416667,9.60073253636364,46.2192713380952
0007CB39C9,54.55987335,54.4873708133333,31.4905431238095,0,0,64.9780793727273,51.50185586,61.3929753583333,5.978510384375,41.8688392
0007CB464C,45.6738378166667,24.9522395666667,51.1935720972603,40.9252670625,64.9780793727273,0,20.3885503,47.0828466745098,56.299099034375,17.359115625
0007F2B770,50.3639505285714,43.8838231863636,57.5747530833333,28.0376368466667,51.50185586,20.3885503,0,48.3878520318182,23.45329216,10.2486776680556
0007F2B957,54.4222581825,51.3549899465116,54.0932789704,65.1710899416667,61.3929753583333,47.0828466745098,48.3878520318182,0,54.54045002,27.1562647725
0007F2BA9B,59.2658670021739,56.336729275,27.4005324271186,9.60073253636364,5.978510384375,56.299099034375,23.45329216,54.54045002,0,65.3066799380952
0007F2CA05,48.6420525590164,51.1672547842105,58.4419721383333,46.2192713380952,41.8688392,17.359115625,10.2486776680556,27.1562647725,65.3066799380952,0
