ID,0007CB0A48,0007CB0AD4,0007CB2ED2,0007CB321B,0007CB39C9,0007CB464C,0007F2B770,0007F2B957,0007F2BA9B,0007F2CA05
0007CB0A48,0,25,32,10,20,51,14,15,20,55
0007CB0AD4,25,0,64,8,7,29,9,5,10,18
0007CB2ED2,32,64,0,15,12,24,17,11,17,44
0007CB321B,10,8,15,0,1,15,5,10,11,6
0007CB39C9,20,7,12,1,0,12,5,6,8,17
0007CB464C,51,29,24,15,12,0,9,10,6,18
0007F2B770,14,9,17,5,5,9,0,17,13,16
0007F2B957,15,5,11,10,6,10,17,0,7,23
0007F2BA9B,20,10,17,11,8,6,13,7,0,6
0007F2CA05,55,18,44,6,17,18,16,23,6,0
