ID,0007CB0A48,0007CB0AD4,0007CB2ED2,0007CB321B,0007CB39C9,0007CB464C,0007F2B770,0007F2B957,0007F2BA9B,0007F2CA05
0007CB0A48,0,0.0755555555555555,0.20877253814147,0.104885849784934,0.0423820908498152,0.211621472053126,0.181149732620321,0.0822241164513802,0.210780460415497,0.172143974960877
0007CB0AD4,0.0529572721532309,0,0.214337725381414,0.132237785375538,0.105411866985438,0.026535694521306,0.0485461229946525,0.145695364238411,0.0546883773161145,0.0685446009389671
0007CB2ED2,0.506924857924648,0.742522522522523,0,0.5001654350943,0.200173875244512,0.605201992252351,0.0950033422459894,0.594583961707429,0.236496350364964,0.479342723004695
0007CB321B,0.0400336771206062,0.0720120120120121,0.078623439667129,0,0.209737013692675,0.0315163254012174,0.0365975935828877,0.0172447708346994,0.116563728242561,0.136306729264476
0007CB39C9,0.00820879814775837,0.0291291291291292,0.0159674063800277,0.106429910665049,0,0.0132540121748755,0.0145387700534759,0.0582256901186807,0.0588433464345875,0.0655712050078249
0007CB464C,0.321953272995159,0.0575975975975977,0.379195561719833,0.125620381603618,0.104107802651597,0,0.523813502673798,0.0999934430529144,0.215833801235261,0.0602503912363066
0007F2B770,0.09126499684277,0.034894894894895,0.0197122052704577,0.0483070475350171,0.0378178656813735,0.173464305478694,0,0.0424890171136319,0.316114542391915,0.155868544600939
0007F2B957,0.0527888865502,0.133453453453454,0.157212205270458,0.0290062865335834,0.193001521408389,0.0421970116214719,0.054144385026738,0,0.0852330151600226,0
0007F2BA9B,0.0790149442222691,0.0292492492492492,0.036511789181692,0.114481085254219,0.113888285155401,0.0531820697288322,0.235210561497326,0.049767228378467,0,0.0985915492957746
0007F2CA05,0.0463060408335088,0.0263063063063063,0.0531033287101247,0.0960626447557075,0.0910671593131928,0.0106530160486994,0.0832219251336899,0,0.0707467714766986,0
