ID,0007CB0CDD,0007CB0F67,0007CB48B4,0007CB6DFA,0007F29741,0007F2B88A,0007F2C687,0007F2EEFA,0007F2F26A,0007F2F283
0007CB0CDD,0,2.25,7.10579196217494,3.03333333333333,3.50520833333333,2.95333333333333,5.14133333333333,3.70854700854701,3.45697674418605,4.99916666666666
0007CB0F67,2.25,0,3.56875,2.61,0,2.365,3.46797752808989,3.18,2.57777777777778,3.1725
0007CB48B4,7.10579196217494,3.56875,0,2.95970149253731,2.25,2.31428571428571,3.75648148148148,2.83888888888889,2.93424242424242,2.43840579710145
0007CB6DFA,3.03333333333333,2.61,2.95970149253731,0,2.37391304347826,3.655,3.7046875,3.92279411764706,3.69836065573771,2.86323529411765
0007F29741,3.50520833333333,0,2.25,2.37391304347826,0,0,2.725,2.70434782608696,0,0
0007F2B88A,2.95333333333333,2.365,2.31428571428571,3.655,0,0,3.84578313253012,2.27083333333333,3.21521739130435,3.4
0007F2C687,5.14133333333333,3.46797752808989,3.75648148148148,3.7046875,2.725,3.84578313253012,0,2.9037037037037,3.44466666666667,2.79166666666667
0007F2EEFA,3.70854700854701,3.18,2.83888888888889,3.92279411764706,2.70434782608696,2.27083333333333,2.9037037037037,0,3.66944444444444,1.775
0007F2F26A,3.45697674418605,2.57777777777778,2.93424242424242,3.69836065573771,0,3.21521739130435,3.44466666666667,3.66944444444444,0,3.23666666666667
0007F2F283,4.99916666666666,3.1725,2.43840579710145,2.86323529411765,0,3.4,2.79166666666667,1.775,3.23666666666667,0
