ID,0007CB64B4,0007CB7051,0007CD5116,0007CD765E,0007CD86B3,0007CDAD6B,0007CDADED,0007CDC395,0007CDC443,0007CDE4F0
0007CB64B4,0,3.02592592592593,1.69166666666667,0,2.69615384615385,2.15833333333333,3.11666666666667,2.3125,1.57777777777778,1.63333333333333
0007CB7051,3.02592592592593,0,0,0,1.94583333333333,0,1.31666666666667,1.55714285714286,0,1.23333333333333
0007CD5116,1.69166666666667,0,0,0,0,0,0,0,0,0
0007CD765E,0,0,0,0,0,0,0,0,0,0
0007CD86B3,2.69615384615385,1.94583333333333,0,0,0,0,1.4,3.375,0,0
0007CDAD6B,2.15833333333333,0,0,0,0,0,0,0,0,0
0007CDADED,3.11666666666667,1.31666666666667,0,0,1.4,0,0,1.45555555555556,1.4,1.31666666666667
0007CDC395,2.3125,1.55714285714286,0,0,3.375,0,1.45555555555556,0,0,0
0007CDC443,1.57777777777778,0,0,0,0,0,1.4,0,0,0
0007CDE4F0,1.63333333333333,1.23333333333333,0,0,0,0,1.31666666666667,0,0,0
