ID,0007CB64B4,0007CB7051,0007CD5116,0007CD765E,0007CD86B3,0007CDAD6B,0007CDADED,0007CDC395,0007CDC443,0007CDE4F0
0007CB64B4,0,1.81452991452991,4.56515151515152,0,3.02586206896552,1.20833333333333,1.73888888888889,6.67619047619048,0,3.0037037037037
0007CB7051,1.81452991452991,0,3.43333333333333,0,2.18333333333333,2.06666666666667,0,2.8367816091954,1.47222222222222,0
0007CD5116,4.56515151515152,3.43333333333333,0,1.26666666666667,0,0,0,0,0,0
0007CD765E,0,0,1.26666666666667,0,0,0,0,0,0,0
0007CD86B3,3.02586206896552,2.18333333333333,0,0,0,0,2.36666666666667,2.59230769230769,2.29333333333333,2.61875
0007CDAD6B,1.20833333333333,2.06666666666667,0,0,0,0,0,0,0,0
0007CDADED,1.73888888888889,0,0,0,2.36666666666667,0,0,3.06666666666667,4.7,2.15666666666667
0007CDC395,6.67619047619048,2.8367816091954,0,0,2.59230769230769,0,3.06666666666667,0,1.75555555555556,1.95
0007CDC443,0,1.47222222222222,0,0,2.29333333333333,0,4.7,1.75555555555556,0,0
0007CDE4F0,3.0037037037037,0,0,0,2.61875,0,2.15666666666667,1.95,0,0
