ID,0007CB64B4,0007CB7051,0007CD5116,0007CD765E,0007CD86B3,0007CDAD6B,0007CDADED,0007CDC395,0007CDC443,0007CDE4F0
0007CB64B4,0,0.723001521041069,0.43562874251497,0,0.392676359719977,0.674669867947177,0.167466986794718,0.518925312605611,0.273972602739725,0.586028460543338
0007CB7051,0.359435389010251,0,0.25249500998004,0,0.0890683898761444,0.138055222088835,0,0.189591078066914,0.105821917808219,0
0007CD5116,0.0733490169719375,0.0855163089403417,0,0,0.0230479267635972,0,0.233693477390956,0.0140250084488003,0,0
0007CD765E,0,0,0,0,0.0146472805600431,0,0,0,0.025513698630137,0
0007CD86B3,0.306335069736178,0.13976677370289,0.106786427145709,0.839506172839505,0,0,0.283713485394158,0.193308550185873,0.644006849315069,0.219922380336351
0007CDAD6B,0.047218954797513,0.0194355247591685,0,0,0,0,0,0,0.0657534246575341,0
0007CDADED,0.070324315241136,0,0.582834331337325,0,0.15271943995692,0,0,0.342007434944238,0.0988013698630134,0.341526520051747
0007CDC395,0.258023861535877,0.189623119824236,0.0414171656686627,0,0.123209477652127,0,0.404961984793918,0,0.125856164383561,0.0717981888745149
0007CDC443,0.134431188035624,0.10444482001014,0,0.919753086419754,0.405061927840604,0.460984393757502,0.115446178471388,0.124197363974315,0,0.0226390685640363
0007CDE4F0,0.0761216602251723,0,0,0,0.0366182014001076,0,0.105642256902761,0.0187563366002027,0.00599315068493151,0
