ID,0007CB64B4,0007CB7051,0007CD5116,0007CD765E,0007CD86B3,0007CDAD6B,0007CDADED,0007CDC395,0007CDC443,0007CDE4F0
0007CB64B4,0,27.7705653260417,49.23715186,0,45.5489991518987,0,45.2157481941176,33.4379682966667,55.5829337777778,53.9032601888889
0007CB7051,27.7705653260417,0,0,37.89531485,60.3916674311111,0,60.0314009235294,25.9047615552632,38.4719313086957,52.7690850823529
0007CD5116,49.23715186,0,0,4.10869982,0,0,51.8498086666667,0,0,14.5033489482759
0007CD765E,0,37.89531485,4.10869982,0,0,0,37.6851798923077,0,2.47207822,52.6858081
0007CD86B3,45.5489991518987,60.3916674311111,0,0,0,0,38.21217274,58.177710704,60.49077665,29.670595555
0007CDAD6B,0,0,0,0,0,0,0,0,0,0
0007CDADED,45.2157481941176,60.0314009235294,51.8498086666667,37.6851798923077,38.21217274,0,0,11.8684067698925,42.4361213071429,14.0317151
0007CDC395,33.4379682966667,25.9047615552632,0,0,58.177710704,0,11.8684067698925,0,27.3184749407407,55.7717685225806
0007CDC443,55.5829337777778,38.4719313086957,0,2.47207822,60.49077665,0,42.4361213071429,27.3184749407407,0,49.62197405
0007CDE4F0,53.9032601888889,52.7690850823529,14.5033489482759,52.6858081,29.670595555,0,14.0317151,55.7717685225806,49.62197405,0
