ID,0007CB64B4,0007CB7051,0007CD5116,0007CD765E,0007CD86B3,0007CDAD6B,0007CDADED,0007CDC395,0007CDC443,0007CDE4F0
0007CB64B4,0,0.5,0.3,0,0.421052631578947,0.6,0.285714285714286,0.454545454545455,0.166666666666667,0
0007CB7051,0.5,0,0,0,0,0,0,0.357142857142857,0.166666666666667,0
0007CD5116,0.7,1,0,0,1,0,1,1,0,0
0007CD765E,0,0,0,0,0.5,0,0,0,0.5,0
0007CD86B3,0.578947368421053,1,0,0.5,0,0,0.333333333333333,0.769230769230769,0.181818181818182,0
0007CDAD6B,0.4,1,0,0,0,0,0,0,0.5,0
0007CDADED,0.714285714285714,0,0,0,0.666666666666667,0,0,0.692307692307692,0.2,0.6
0007CDC395,0.545454545454545,0.642857142857143,0,0,0.230769230769231,0,0.307692307692308,0,0,1
0007CDC443,0.833333333333333,0.833333333333333,0,0.5,0.818181818181818,0.5,0.8,1,0,0
0007CDE4F0,1,0,0,0,1,0,0.4,0,1,0
